,S.No,Province,Country_Region,Date,Month,Year,Lat,Long_,Confirmed,Daily_Confirmed,Deaths,Daily_Deaths,inf_mean,inf_upper,inf_lower,seir_cumulative_mean,seir_cumulative_lower,seir_cumulative_upper,inf_cuml_mean,inf_cuml_lower,inf_cuml_upper,seir_daily_mean,seir_daily_lower,seir_daily_upper,population,mobility_mean,mobility_obs,testing_obs,pneumonia_mean,pneumonia_obs,mask_use_mean,mask_use_obs,hospital_beds_mean,hospital_beds_upper,hospital_beds_lower,icu_beds_mean,icu_beds_upper,icu_beds_lower,all_bed_capacity,icu_bed_capacity,Temp,Wind,Barometer,Visibility,Weather
0,4,Khyber Pakhtunkhwa,Pakistan,3/10/2020,3,2020,34.485332,72.09169,0,0,0,0,11384.85,35439.52,1084.85,0.0,0.0,0.0,85730.58,6780.53,253710.52,0.0,0.0,0.0,38100470.55,5.5444,1,1,1.0689,0,0.0,1,56.19,196.56,0.0,18.29,63.98,0.0,23948,643,48.8,4.64,49.2,23.21,Fog.
1,11,Khyber Pakhtunkhwa,Pakistan,3/11/2020,3,2020,34.485332,72.09169,0,0,0,0,13035.61,41080.5,1264.5,0.0,0.0,0.0,98766.18,8045.04,293948.98,0.0,0.0,0.0,38100470.55,5.5144,1,1,1.0673,0,0.0001,1,93.38,239.61,5.57,29.67,76.14,1.77,23948,643,52.7,4.98,55.7,25.14,Passing clouds.
2,18,Khyber Pakhtunkhwa,Pakistan,3/12/2020,3,2020,34.485332,72.09169,0,0,0,0,14867.9,48041.84,1468.02,0.0,0.0,0.0,113634.09,9513.06,339780.18,0.0,0.0,0.0,38100470.55,5.1126,1,1,1.0655,0,0.0001,1,112.94,290.09,7.44,34.65,89.0,2.28,23948,643,56.25,6.0,58.64,27.14,Partly cloudy.
3,25,Khyber Pakhtunkhwa,Pakistan,3/13/2020,3,2020,34.485332,72.09169,0,0,0,0,16879.73,55739.16,1696.87,0.0,0.0,0.0,130513.82,11209.93,391632.45,0.0,0.0,0.0,38100470.55,4.2669,1,1,1.0619,0,0.0001,1,134.33,348.98,9.65,39.87,103.59,2.86,23948,643,46.98,7.02,71.57,25.2,Partly cloudy.
4,32,Khyber Pakhtunkhwa,Pakistan,3/14/2020,3,2020,34.485332,72.09169,0,0,0,0,19062.99,64095.17,1952.25,0.0,0.0,0.0,149576.81,13162.18,450521.14,0.0,0.0,0.0,38100470.55,2.8945,1,1,1.0584,0,0.0002,1,163.09,422.41,12.17,48.0,124.31,3.58,23948,643,50.95,4.8,64.11,26.63,Fog.
5,39,Khyber Pakhtunkhwa,Pakistan,3/15/2020,3,2020,34.485332,72.09169,0,0,0,0,21402.99,72922.9,2235.06,4.07,1.94,7.38,170979.8,15397.23,518475.35,4.07,1.94,7.37,38100470.55,0.9172,1,1,1.0549,0,0.0003,1,203.34,550.97,15.37,60.25,163.25,4.55,23948,643,58.39,5.68,63.05,28.69,Haze.
6,46,Khyber Pakhtunkhwa,Pakistan,3/16/2020,3,2020,34.485332,72.09169,15,15,0,0,23878.3,82137.98,2545.89,10.56,5.02,19.12,194858.1,17943.12,593940.77,6.48,3.08,11.74,38100470.55,-1.7276,1,1,1.0513,0,0.0006,1,247.31,717.92,18.08,73.96,214.71,5.41,23948,643,31.8,2.84,32.09,14.35,Haze.
7,53,Khyber Pakhtunkhwa,Pakistan,3/17/2020,3,2020,34.485332,72.09169,17,2,0,0,26462.07,91561.44,2885.1,17.93,8.53,32.48,221320.17,20828.22,676910.25,7.38,3.51,13.36,38100470.55,-5.0758,1,1,1.0478,0,0.001,1,303.92,854.31,21.3,90.23,253.63,6.32,23948,643,57.98,3.66,39.0,19.8,Haze.
8,60,Khyber Pakhtunkhwa,Pakistan,3/18/2020,3,2020,34.485332,72.09169,19,2,2,2,29123.79,100932.59,3252.82,25.11,11.95,45.47,250443.95,24081.04,776348.38,7.17,3.41,12.99,38100470.55,-9.1201,1,1,1.046,0,0.0018,1,350.46,998.75,25.13,104.04,296.5,7.46,23948,643,60.82,6.14,55.84,27.31,Passing clouds.
9,67,Khyber Pakhtunkhwa,Pakistan,3/19/2020,3,2020,34.485332,72.09169,23,4,2,0,31831.58,109999.91,3649.09,31.39,14.94,56.85,282275.53,27730.13,886348.29,6.28,2.99,11.38,38100470.55,-13.7983,1,1,1.0441,0,0.0031,1,403.9,1165.27,29.64,119.57,344.96,8.77,23948,643,64.16,5.16,50.0,27.95,Passing clouds.
10,74,Khyber Pakhtunkhwa,Pakistan,3/20/2020,3,2020,34.485332,72.09169,27,4,2,0,34553.01,118611.95,4073.79,36.52,17.38,66.13,316828.54,31803.92,1004960.24,5.13,2.44,9.29,38100470.55,-18.9846,1,1,1.0404,0,0.0053,1,468.7,1375.13,35.13,137.72,404.05,10.32,23948,643,55.11,4.73,50.41,24.45,Haze.
11,81,Khyber Pakhtunkhwa,Pakistan,3/21/2020,3,2020,34.485332,72.09169,31,4,2,0,37256.36,126503.45,4526.51,40.64,19.34,73.61,354084.9,36330.43,1131552.14,4.13,1.96,7.48,38100470.55,-24.4886,1,1,1.0366,0,0.0088,1,545.45,1637.92,41.67,158.23,475.13,12.09,23948,643,62.57,9.27,49.0,25.14,Passing clouds.
12,88,Khyber Pakhtunkhwa,Pakistan,3/22/2020,3,2020,34.485332,72.09169,31,0,3,1,39912.28,131766.33,5006.5,44.28,21.07,80.2,393997.18,41336.93,1265373.46,3.64,1.73,6.58,38100470.55,-30.0615,1,1,1.0329,0,0.014,1,629.26,1935.84,49.99,180.06,553.92,14.3,23948,643,56.7,10.5,62.32,26.57,Thundershowers. Partly cloudy.
13,95,Khyber Pakhtunkhwa,Pakistan,3/23/2020,3,2020,34.485332,72.09169,38,7,3,0,42494.08,135988.15,5512.58,47.98,22.83,86.9,436491.26,46849.51,1405590.19,3.7,1.76,6.7,38100470.55,-35.4053,1,1,1.0291,0,0.0215,1,735.81,2318.02,60.49,208.81,657.82,17.17,23948,643,61.27,4.23,47.2,24.54,Passing clouds.
14,102,Khyber Pakhtunkhwa,Pakistan,3/24/2020,3,2020,34.485332,72.09169,78,40,3,0,44978.62,139208.36,6043.05,52.25,24.86,94.64,481469.88,52892.56,1551312.96,4.28,2.03,7.74,38100470.55,-40.2193,1,1,1.0253,0,0.0318,1,861.82,2769.06,72.72,245.45,788.65,20.71,23948,643,53.23,4.89,51.14,23.83,Passing clouds.
15,109,Khyber Pakhtunkhwa,Pakistan,3/25/2020,3,2020,34.485332,72.09169,121,43,3,0,47346.62,141457.36,6595.57,57.58,27.4,104.28,528816.5,59488.13,1701624.81,5.32,2.53,9.64,38100470.55,-44.2766,1,1,1.0235,0,0.0455,1,1014.27,3335.5,87.01,291.41,958.31,25.0,23948,643,43.86,5.0,61.48,21.79,Rain. Partly cloudy.
16,116,Khyber Pakhtunkhwa,Pakistan,3/26/2020,3,2020,34.485332,72.09169,147,26,3,0,49582.8,142789.48,7167.13,64.38,30.63,116.6,578399.31,66655.27,1855606.35,6.8,3.24,12.32,38100470.55,-47.4508,1,1,1.0215,0,0.0628,1,1198.85,4025.21,103.56,347.54,1166.9,30.02,23948,643,42.32,4.64,40.66,16.36,Fog.
17,123,Khyber Pakhtunkhwa,Pakistan,3/27/2020,3,2020,34.485332,72.09169,180,33,3,0,51675.86,143276.44,7754.38,73.05,34.76,132.3,630075.17,74409.65,2012356.81,8.67,4.13,15.7,38100470.55,-49.7148,1,1,1.0176,0,0.0833,1,1418.84,4840.95,122.58,415.25,1416.79,35.88,23948,643,42.32,4.64,40.66,16.36,Fog.
18,130,Khyber Pakhtunkhwa,Pakistan,3/28/2020,3,2020,34.485332,72.09169,188,8,4,1,53618.42,143001.9,8353.8,83.94,39.94,152.02,683693.59,82763.45,2168681.04,10.89,5.18,19.71,38100470.55,-51.1261,1,1,1.0137,0,0.1063,1,1669.82,5767.02,144.19,491.13,1696.21,42.41,23948,643,33.16,4.41,46.82,16.32,Partly cloudy.
19,137,Khyber Pakhtunkhwa,Pakistan,3/29/2020,3,2020,34.485332,72.09169,195,7,5,1,55406.22,142056.49,8961.27,97.34,46.32,176.3,739099.81,91724.72,2324767.96,13.41,6.38,24.28,38100470.55,-51.8055,1,1,1.0098,0,0.1305,1,1960.5,6832.42,169.01,578.89,2017.45,49.91,23948,643,34.23,3.5,43.64,16.38,Partly cloudy.
20,144,Khyber Pakhtunkhwa,Pakistan,3/30/2020,3,2020,34.485332,72.09169,221,26,6,1,57037.86,140535.58,9572.2,113.52,54.02,205.59,796137.66,101296.92,2481505.99,16.17,7.7,29.29,38100470.55,-51.9005,1,1,1.0059,0,0.1539,1,2294.18,8033.63,197.17,679.74,2380.29,58.42,23948,643,49.18,4.61,47.27,22.5,Passing clouds.
21,151,Khyber Pakhtunkhwa,Pakistan,3/31/2020,3,2020,34.485332,72.09169,253,32,6,0,58515.12,140397.49,10182.96,132.64,63.11,240.22,854652.79,111479.88,2621104.6,19.12,9.1,34.63,38100470.55,-51.5505,1,1,1.002,0,0.1743,1,2671.91,9381.8,229.36,792.87,2783.99,68.06,23948,643,50.48,7.34,48.57,23.17,Passing clouds.
22,158,Khyber Pakhtunkhwa,Pakistan,4/1/2020,4,2020,34.485332,72.09169,274,21,8,2,59842.7,141653.33,10791.01,154.82,73.67,280.4,914495.49,122270.89,2757264.94,22.18,10.56,40.18,38100470.55,-50.8852,1,1,1.0,0,0.1896,1,3076.48,10819.22,264.57,914.07,3214.56,78.61,23948,643,45.61,6.5,48.89,21.12,Fog.
23,165,Khyber Pakhtunkhwa,Pakistan,4/2/2020,4,2020,34.485332,72.09169,311,37,9,1,61027.89,142576.18,11394.09,180.11,85.7,326.21,975523.38,133664.98,2890764.19,25.29,12.03,45.81,38100470.55,-50.0311,1,1,0.998,0,0.2042,1,3505.76,12344.61,303.26,1040.68,3664.5,90.02,23948,643,45.61,6.5,48.89,21.12,Fog.
24,172,Khyber Pakhtunkhwa,Pakistan,4/3/2020,4,2020,34.485332,72.09169,343,32,11,2,62080.3,142949.12,11990.26,208.49,99.21,377.6,1037603.68,145655.25,3021409.39,28.38,13.5,51.4,38100470.55,-49.1026,1,1,0.994,0,0.2185,1,3942.82,13891.33,344.49,1164.28,4101.97,101.72,23948,643,43.07,4.43,43.27,20.42,Passing clouds.
25,179,Khyber Pakhtunkhwa,Pakistan,4/4/2020,4,2020,34.485332,72.09169,372,29,14,3,63011.51,143247.61,12577.96,239.87,114.14,434.43,1100615.19,158233.21,3149092.91,31.38,14.93,56.83,38100470.55,-48.193,1,1,0.99,0,0.2326,1,4408.6,15524.25,390.39,1290.52,4544.39,114.28,23948,643,43.68,4.18,32.8,19.06,Haze.
26,186,Khyber Pakhtunkhwa,Pakistan,4/5/2020,4,2020,34.485332,72.09169,415,43,16,2,63834.8,143855.66,13156.04,274.1,130.43,496.43,1164449.98,171389.25,3273786.04,34.23,16.29,62.0,38100470.55,-47.3681,1,1,0.986,0,0.2464,1,4881.84,17155.49,438.96,1414.18,4969.64,127.16,23948,643,38.3,3.05,30.3,16.33,Haze.
27,193,Khyber Pakhtunkhwa,Pakistan,4/6/2020,4,2020,34.485332,72.09169,500,85,17,1,64564.84,143921.18,13723.75,311.11,148.04,563.47,1229014.82,185112.99,3395532.34,37.02,17.61,67.04,38100470.55,-46.6576,1,1,0.9819,0,0.26,1,5360.83,18764.43,490.22,1529.55,5353.87,139.87,23948,643,41.8,5.68,43.84,19.08,Passing clouds.
28,200,Khyber Pakhtunkhwa,Pakistan,4/7/2020,4,2020,34.485332,72.09169,529,29,18,1,65217.43,143497.42,14280.81,350.97,167.01,635.66,1294232.25,199393.8,3514440.9,39.86,18.97,72.19,38100470.55,-46.0467,1,1,0.9779,0,0.2733,1,5853.14,20359.74,544.9,1642.52,5713.39,152.91,23948,643,46.11,5.93,39.89,19.77,Passing clouds.
29,207,Khyber Pakhtunkhwa,Pakistan,4/8/2020,4,2020,34.485332,72.09169,555,26,20,2,65809.1,142642.7,14827.35,393.87,187.42,713.34,1360041.35,214221.15,3630680.01,42.89,20.41,77.68,38100470.55,-45.4883,1,1,0.9759,0,0.2863,1,6330.72,21827.61,600.37,1744.08,6013.37,165.4,23948,643,52.91,9.05,49.2,23.83,Partly cloudy.
30,214,Khyber Pakhtunkhwa,Pakistan,4/9/2020,4,2020,34.485332,72.09169,617,62,22,2,66356.56,141417.57,15363.82,440.11,209.42,797.09,1426397.9,229584.97,3744470.76,46.24,22.0,83.75,38100470.55,-44.9229,1,1,0.9739,0,0.299,1,6813.49,23226.41,658.39,1841.29,6276.75,177.92,23948,643,45.02,3.98,38.39,19.75,Haze.
31,221,Khyber Pakhtunkhwa,Pakistan,4/10/2020,4,2020,34.485332,72.09169,652,35,25,3,66876.22,139882.83,15890.94,490.15,233.23,887.73,1493274.12,245475.91,3856081.68,50.04,23.81,90.63,38100470.55,-44.2968,1,1,0.9698,0,0.3113,1,7294.88,24521.65,718.18,1934.09,6501.43,190.41,23948,643,47.36,5.45,42.07,20.4,Partly cloudy.
32,228,Khyber Pakhtunkhwa,Pakistan,4/11/2020,4,2020,34.485332,72.09169,697,45,31,6,67383.86,138112.93,16409.61,544.58,259.13,986.3,1560657.99,261885.52,3965824.38,54.43,25.9,98.58,38100470.55,-43.5764,1,1,0.9657,0,0.3231,1,7780.88,25722.27,780.04,2020.73,6680.2,202.58,23948,643,38.8,3.55,33.68,16.37,Passing clouds.
33,235,Khyber Pakhtunkhwa,Pakistan,4/12/2020,4,2020,34.485332,72.09169,744,47,34,3,67895.05,137341.35,16921.03,604.09,287.45,1094.09,1628553.03,278806.56,4074050.88,59.51,28.32,107.79,38100470.55,-42.7494,1,1,0.9616,0,0.3344,1,8285.31,26862.92,845.03,2102.18,6815.77,214.41,23948,643,38.8,3.55,33.68,16.37,Passing clouds.
34,242,Khyber Pakhtunkhwa,Pakistan,4/13/2020,4,2020,34.485332,72.09169,800,56,35,1,68424.31,136129.93,17426.47,669.25,318.46,1212.11,1696977.35,296233.02,4181142.22,65.16,31.01,118.02,38100470.55,-41.8166,1,1,0.9575,0,0.3451,1,8781.08,27848.48,910.17,2178.2,6907.98,225.77,23948,643,42.8,2.93,25.57,15.68,Passing clouds.
35,249,Khyber Pakhtunkhwa,Pakistan,4/14/2020,4,2020,34.485332,72.09169,862,62,38,3,68985.17,133689.06,17927.31,740.38,352.3,1340.93,1765962.52,314160.33,4287481.25,71.13,33.84,128.82,38100470.55,-40.7869,1,1,0.9535,0,0.3551,1,9275.52,28704.39,976.03,2255.88,6981.15,237.38,23948,643,39.82,4.45,26.27,14.24,Passing clouds.
36,256,Khyber Pakhtunkhwa,Pakistan,4/15/2020,4,2020,34.485332,72.09169,935,73,42,4,69589.48,131403.99,18424.86,817.51,389.01,1480.63,1835552.01,332585.2,4393438.87,77.13,36.7,139.7,38100470.55,-39.6887,1,1,0.9514,0,0.3644,1,9751.44,29385.94,1040.82,2327.55,7014.08,248.43,23948,643,43.09,8.16,51.73,19.04,Thundershowers. Partly cloudy.
37,263,Khyber Pakhtunkhwa,Pakistan,4/16/2020,4,2020,34.485332,72.09169,984,49,45,3,70247.69,129393.18,18920.41,900.43,428.46,1630.81,1905799.69,351505.61,4499359.96,82.92,39.46,150.18,38100470.55,-38.5807,1,1,0.9494,0,0.3729,1,10236.8,29990.97,1107.72,2399.44,7029.68,259.64,23948,643,57.64,6.34,51.7,23.8,Thunderstorms. Mostly cloudy.
38,270,Khyber Pakhtunkhwa,Pakistan,4/17/2020,4,2020,34.485332,72.09169,1075,91,50,5,70969.26,127706.46,19415.31,988.64,470.43,1790.56,1976768.96,370920.93,4605563.09,88.2,41.97,159.75,38100470.55,-37.5438,1,1,0.9453,0,0.3806,1,10704.15,30452.89,1174.13,2471.87,7032.39,271.14,23948,643,50.93,3.8,43.41,21.04,Haze.
39,277,Khyber Pakhtunkhwa,Pakistan,4/18/2020,4,2020,34.485332,72.09169,1137,62,60,10,71762.59,126121.56,19911.1,1081.35,514.55,1958.47,2048531.54,390832.03,4712343.19,92.71,44.11,167.91,38100470.55,-36.6769,1,1,0.9412,0,0.387,1,11162.43,30814.13,1241.36,2542.77,7019.38,282.78,23948,643,33.77,4.09,43.32,15.61,Passing clouds.
40,284,Khyber Pakhtunkhwa,Pakistan,4/19/2020,4,2020,34.485332,72.09169,1237,100,67,7,72635.01,125139.1,20409.44,1177.54,560.32,2132.68,2121166.55,411241.47,4819973.06,96.19,45.77,174.22,38100470.55,-36.0929,1,1,0.9371,0,0.392,1,11642.98,31172.58,1313.28,2616.16,7004.43,295.09,23948,643,41.43,4.55,41.84,17.68,Partly cloudy.
41,291,Khyber Pakhtunkhwa,Pakistan,4/20/2020,4,2020,34.485332,72.09169,1276,39,74,7,73592.47,124267.13,20912.08,1276.46,607.39,2311.84,2194759.03,432153.54,4928704.29,98.92,47.07,179.16,38100470.55,-35.8846,1,1,0.933,0,0.3957,1,12091.33,31801.6,1384.05,2683.69,7058.42,307.19,23948,643,30.89,3.48,26.77,12.91,Passing clouds.
42,298,Khyber Pakhtunkhwa,Pakistan,4/21/2020,4,2020,34.485332,72.09169,1367,91,80,6,74639.5,123516.53,21420.31,1377.92,655.67,2495.6,2269398.53,453573.85,5038767.82,101.46,48.28,183.76,38100470.55,-36.0921,1,1,0.9289,0,0.3984,1,12506.07,32658.93,1453.53,2745.29,7169.17,319.07,23948,643,42.14,4.05,31.95,17.66,Partly cloudy.
43,305,Khyber Pakhtunkhwa,Pakistan,4/22/2020,4,2020,34.485332,72.09169,1453,86,83,3,75780.06,123034.02,21935.35,1482.32,705.35,2684.68,2345178.59,475509.2,5150375.57,104.4,49.68,189.08,38100470.55,-36.6988,1,1,0.9268,0,0.4001,1,12900.8,33439.64,1523.18,2802.55,7264.37,330.89,23948,643,42.14,4.05,31.95,17.66,Partly cloudy.
44,312,Khyber Pakhtunkhwa,Pakistan,4/23/2020,4,2020,34.485332,72.09169,1541,88,85,2,77017.56,122693.34,22458.81,1590.64,756.89,2880.86,2422196.15,497968.01,5263721.57,108.32,51.54,196.18,38100470.55,-37.6353,1,1,0.9248,0,0.401,1,13274.39,34111.97,1592.69,2854.95,7336.54,342.54,23948,643,37.05,2.95,23.43,14.27,Partly cloudy.
45,319,Khyber Pakhtunkhwa,Pakistan,4/24/2020,4,2020,34.485332,72.09169,1708,167,89,4,78354.4,122604.41,22992.76,1704.46,811.05,3087.01,2500550.55,520960.77,5378983.07,113.82,54.16,206.15,38100470.55,-38.7829,1,1,0.9207,0,0.4011,1,13638.36,34699.88,1663.17,2902.18,7383.98,353.92,23948,643,40.41,2.82,25.16,14.9,Haze.
46,326,Khyber Pakhtunkhwa,Pakistan,4/25/2020,4,2020,34.485332,72.09169,1793,85,93,4,79791.82,123621.44,23539.67,1825.99,868.88,3307.11,2580342.37,544500.44,5496320.52,121.53,57.83,220.1,38100470.55,-39.9884,1,1,0.9166,0,0.4006,1,14008.78,35237.73,1736.26,2945.43,7408.94,365.06,23948,643,40.41,2.82,25.16,14.9,Haze.
47,333,Khyber Pakhtunkhwa,Pakistan,4/26/2020,4,2020,34.485332,72.09169,1864,71,98,5,81329.72,125006.77,24102.56,1957.99,931.69,3546.19,2661672.09,568603.0,5615878.3,132.0,62.81,239.08,38100470.55,-41.103,1,1,0.9125,0,0.399,1,14372.77,35690.3,1810.21,2985.94,7414.64,376.07,23948,643,33.52,4.02,21.93,12.84,Passing clouds.
48,340,Khyber Pakhtunkhwa,Pakistan,4/27/2020,4,2020,34.485332,72.09169,1984,120,104,6,82966.71,126571.48,24685.03,2102.85,1000.62,3808.55,2744638.8,593288.03,5737784.81,144.86,68.93,262.36,38100470.55,-42.0117,1,1,0.9085,0,0.3966,1,14705.99,35911.41,1881.7,3016.08,7365.14,385.92,23948,643,39.86,3.98,24.68,14.9,Passing clouds.
49,347,Khyber Pakhtunkhwa,Pakistan,4/28/2020,4,2020,34.485332,72.09169,2160,176,114,10,84700.18,128235.86,25291.2,2261.82,1076.26,4096.47,2829338.98,618579.22,5862152.22,158.97,75.65,287.92,38100470.55,-42.6324,1,1,0.9044,0,0.3941,1,15054.15,35927.94,1956.51,3046.88,7271.63,395.99,23948,643,56.02,8.98,41.23,21.74,Haze.
50,354,Khyber Pakhtunkhwa,Pakistan,4/29/2020,4,2020,34.485332,72.09169,2381,221,137,23,86526.91,129996.08,25925.85,2434.97,1158.66,4410.06,2915865.89,644505.07,5989076.36,173.15,82.39,313.59,38100470.55,-42.9161,1,1,0.9023,0,0.3911,1,15394.29,35906.54,2031.81,3069.02,7158.35,405.06,23948,643,48.77,3.61,32.11,15.66,Partly cloudy.
51,361,Khyber Pakhtunkhwa,Pakistan,4/30/2020,4,2020,34.485332,72.09169,2627,246,146,9,88442.72,131848.79,26594.41,2621.1,1247.22,4747.17,3004308.61,671099.49,6118636.14,186.13,88.57,337.11,38100470.55,-42.8451,1,1,0.9003,0,0.3877,1,15734.89,36065.23,2108.96,3093.24,7089.88,414.59,23948,643,16.68,0.34,4.98,2.04,5 mph
52,368,Khyber Pakhtunkhwa,Pakistan,5/1/2020,5,2020,34.485332,72.09169,2799,172,161,15,90442.71,134045.44,27302.84,2817.71,1340.78,5103.26,3094751.33,698402.33,6250892.86,196.61,93.55,356.09,38100470.55,-42.4299,1,1,0.8963,0,0.3842,1,16057.65,36331.72,2185.89,3119.48,7058.07,424.65,23948,643,67.36,6.66,47.02,25.03,Passing clouds.
53,375,Khyber Pakhtunkhwa,Pakistan,5/2/2020,5,2020,34.485332,72.09169,2907,108,172,11,92521.26,136397.98,28054.39,3020.95,1437.49,5471.34,3187272.59,726456.72,6385889.06,203.24,96.71,368.09,38100470.55,-41.7126,1,1,0.8923,0,0.3806,1,16355.32,36555.86,2262.07,3146.68,7033.15,435.21,23948,643,67.36,6.66,47.02,25.03,Passing clouds.
54,382,Khyber Pakhtunkhwa,Pakistan,5/3/2020,5,2020,34.485332,72.09169,3129,222,180,8,94672.09,138798.77,28849.46,3225.7,1534.92,5842.18,3281944.68,755306.17,6523647.5,204.75,97.43,370.84,38100470.55,-40.7687,1,1,0.8883,0,0.3773,1,16622.09,36734.74,2337.09,3173.29,7012.97,446.17,23948,643,53.14,5.25,45.18,20.98,Passing clouds.
55,389,Khyber Pakhtunkhwa,Pakistan,5/4/2020,5,2020,34.485332,72.09169,3288,159,185,5,96888.28,141285.01,29688.3,3427.15,1630.77,6207.04,3378832.96,784994.48,6664169.73,201.45,95.86,364.86,38100470.55,-39.6789,1,1,0.8843,0,0.375,1,16876.44,36914.11,2413.7,3202.7,7005.31,458.05,23948,643,37.82,2.73,30.0,14.91,Thunderstorms. Passing clouds.
56,396,Khyber Pakhtunkhwa,Pakistan,5/5/2020,5,2020,34.485332,72.09169,3499,211,194,9,99162.3,143795.05,30571.17,3622.06,1723.52,6560.05,3477995.26,815565.65,6807434.83,194.91,92.75,353.01,38100470.55,-38.504,1,1,0.8803,0,0.3735,1,17094.23,37041.08,2488.25,3231.57,7002.41,470.39,23948,643,36.64,3.68,27.7,14.25,Passing clouds.
57,403,Khyber Pakhtunkhwa,Pakistan,5/6/2020,5,2020,34.485332,72.09169,3712,213,203,9,101486.04,146307.45,31498.06,3808.82,1812.39,6898.29,3579481.3,847063.71,6953398.95,186.76,88.87,338.24,38100470.55,-37.2867,1,1,0.8782,0,0.3727,1,17285.57,36852.23,2561.61,3260.44,6951.14,483.18,23948,643,36.64,3.68,27.7,14.25,Passing clouds.
58,410,Khyber Pakhtunkhwa,Pakistan,5/7/2020,5,2020,34.485332,72.09169,3956,244,209,6,103850.5,148815.44,32467.66,3987.41,1897.37,7221.74,3683331.8,879531.37,7102000.85,178.59,84.98,323.45,38100470.55,-36.0609,1,1,0.8763,0,0.3721,1,17482.06,36497.09,2637.58,3295.05,6879.05,497.14,23948,643,39.73,3.77,24.18,14.88,Passing clouds.
59,417,Khyber Pakhtunkhwa,Pakistan,5/8/2020,5,2020,34.485332,72.09169,4327,371,221,12,106245.73,151318.39,33478.06,4159.36,1979.19,7533.16,3789577.53,913009.42,7253166.09,171.95,81.82,311.42,38100470.55,-34.8546,1,1,0.8724,0,0.3716,1,17674.57,36156.64,2713.65,3339.98,6832.55,512.8,23948,643,36.36,3.39,20.98,13.55,Haze.
60,424,Khyber Pakhtunkhwa,Pakistan,5/9/2020,5,2020,34.485332,72.09169,4509,182,234,13,108660.76,153786.59,34527.03,4327.71,2059.3,7838.08,3898238.29,947536.46,7406807.11,168.36,80.11,304.92,38100470.55,-33.6967,1,1,0.8685,0,0.3711,1,17880.72,35855.18,2790.96,3381.37,6780.47,527.79,23948,643,44.43,4.77,20.55,15.55,Passing clouds.
61,431,Khyber Pakhtunkhwa,Pakistan,5/10/2020,5,2020,34.485332,72.09169,4669,160,245,11,111083.63,156212.38,35611.96,4496.98,2139.84,8144.64,4009321.92,983148.41,7562822.99,169.26,80.54,306.56,38100470.55,-32.6213,1,1,0.8646,0,0.3703,1,18089.17,35606.81,2866.11,3417.47,6726.96,541.48,23948,643,63.39,6.41,28.93,21.66,Partly cloudy.
62,438,Khyber Pakhtunkhwa,Pakistan,5/11/2020,5,2020,34.485332,72.09169,4875,206,257,12,113501.31,158592.37,36729.78,4671.68,2222.97,8461.06,4122823.23,1019878.19,7721099.37,174.71,83.13,316.42,38100470.55,-31.6567,1,1,0.8607,0,0.3704,1,18348.88,35447.12,2945.67,3464.74,6693.34,556.22,23948,643,50.0,5.45,27.55,17.6,Thundershowers. Partly cloudy.
63,445,Khyber Pakhtunkhwa,Pakistan,5/12/2020,5,2020,34.485332,72.09169,5021,146,267,10,115899.75,160907.38,37877.02,4855.01,2310.2,8793.08,4238722.98,1057755.21,7881508.56,183.32,87.23,332.02,38100470.55,-30.8065,1,1,0.8568,0,0.3709,1,18643.99,35336.86,3026.53,3516.57,6665.12,570.85,23948,643,50.25,7.89,36.48,19.0,Passing clouds.
64,452,Khyber Pakhtunkhwa,Pakistan,5/13/2020,5,2020,34.485332,72.09169,5252,231,275,8,118263.96,163156.5,39049.68,5048.7,2402.37,9143.87,4356986.93,1096804.89,8043909.67,193.69,92.16,350.79,38100470.55,-30.0414,1,1,0.8548,0,0.3706,1,18957.05,35242.39,3105.67,3569.5,6635.93,584.78,23948,643,47.7,4.27,28.32,17.63,Passing clouds.
65,459,Khyber Pakhtunkhwa,Pakistan,5/14/2020,5,2020,34.485332,72.09169,5423,171,284,9,120578.09,165930.44,40243.25,5253.03,2499.6,9513.95,4477565.02,1137048.14,8208148.9,204.33,97.23,370.07,38100470.55,-29.3092,1,1,0.853,0,0.3707,1,19350.55,35283.75,3193.8,3630.44,6619.74,599.2,23948,643,35.64,3.8,20.5,12.86,Passing clouds.
66,466,Khyber Pakhtunkhwa,Pakistan,5/15/2020,5,2020,34.485332,72.09169,5678,255,291,7,122825.75,169061.76,41452.76,5466.76,2601.3,9901.05,4600390.77,1178500.9,8374060.2,213.74,101.7,387.1,38100470.55,-28.5585,1,1,0.8492,0,0.371,1,19756.98,35389.95,3281.06,3687.69,6605.62,612.42,23948,643,35.84,5.2,35.11,14.92,Thunderstorms. Partly cloudy.
67,473,Khyber Pakhtunkhwa,Pakistan,5/16/2020,5,2020,34.485332,72.09169,5847,169,305,14,124990.14,171061.89,42672.72,5687.09,2706.14,10300.09,4725380.91,1221173.62,8541465.78,220.33,104.84,399.04,38100470.55,-27.765,1,1,0.8455,0,0.371,1,20186.6,35338.9,3370.92,3740.56,6548.28,624.63,23948,643,53.0,4.09,36.23,20.34,Passing clouds.
