,S.No,Province,Country_Region,Date,Month,Year,Lat,Long_,Confirmed,Daily_Confirmed,Deaths,Daily_Deaths,inf_mean,inf_upper,inf_lower,seir_cumulative_mean,seir_cumulative_lower,seir_cumulative_upper,inf_cuml_mean,inf_cuml_lower,inf_cuml_upper,seir_daily_mean,seir_daily_lower,seir_daily_upper,population,mobility_mean,mobility_obs,testing_obs,pneumonia_mean,pneumonia_obs,mask_use_mean,mask_use_obs,hospital_beds_mean,hospital_beds_upper,hospital_beds_lower,icu_beds_mean,icu_beds_upper,icu_beds_lower,all_bed_capacity,icu_bed_capacity,Temp,Wind,Barometer,Visibility,Weather
0,6,Sindh,Pakistan,3/10/2020,3,2020,26.009446,68.776807,0,0,0,0,7191.18,19243.21,2463.81,0.0,0.0,0.0,49319.53,16346.08,127723.64,0.0,0.0,0.0,49907675.66,-0.1035,1,1,1.0623,0,0.0712,1,7.79,51.86,0.0,2.53,16.88,0.0,31732,848,33.71,0.0,0.0,0.0,Sunny.
1,13,Sindh,Pakistan,3/11/2020,3,2020,26.009446,68.776807,0,0,0,0,8442.86,22327.43,2885.01,0.0,0.0,0.0,57762.39,19227.94,150430.83,0.0,0.0,0.0,49907675.66,-0.7392,1,1,1.0608,0,0.0841,1,24.19,114.9,0.0,7.69,36.51,0.0,31732,848,77.14,6.43,30.43,21.28,Overcast.
2,20,Sindh,Pakistan,3/12/2020,3,2020,26.009446,68.776807,0,0,0,0,9866.54,25620.77,3367.48,0.0,0.0,0.0,67628.93,22800.97,176870.39,0.0,0.0,0.0,49907675.66,-1.8236,1,1,1.0592,0,0.0958,1,47.76,145.9,0.0,14.65,44.76,0.0,31732,848,72.43,9.43,34.43,25.52,Clear.
3,27,Sindh,Pakistan,3/13/2020,3,2020,26.009446,68.776807,0,0,0,0,11465.27,29127.38,3914.67,0.0,0.0,0.0,79094.2,27009.58,207349.63,0.0,0.0,0.0,49907675.66,-3.4745,1,1,1.056,0,0.1052,1,76.1,179.16,28.1,22.59,53.18,8.34,31732,848,72.57,12.57,20.71,25.57,Clear.
4,34,Sindh,Pakistan,3/14/2020,3,2020,26.009446,68.776807,0,0,0,0,13235.76,32908.95,4528.68,0.0,0.0,0.0,92329.96,31888.71,242087.6,0.0,0.0,0.0,49907675.66,-5.8112,1,1,1.0528,0,0.1147,1,90.54,214.03,33.61,26.65,62.99,9.89,31732,848,60.0,2.29,10.71,8.55,Clear.
5,41,Sindh,Pakistan,3/15/2020,3,2020,26.009446,68.776807,0,0,0,0,15168.32,37036.48,5181.09,0.0,0.0,0.0,107498.28,37442.74,281182.63,0.0,0.0,0.0,49907675.66,-8.9395,1,1,1.0496,0,0.1242,1,103.89,245.69,38.62,30.78,72.8,11.44,31732,848,72.29,0.71,6.29,4.28,Clear.
6,48,Sindh,Pakistan,3/16/2020,3,2020,26.009446,68.776807,0,0,0,0,17246.92,41685.84,5873.99,0.0,0.0,0.0,124745.19,43401.8,324598.64,0.0,0.0,0.0,49907675.66,-12.9292,1,1,1.0464,0,0.134,1,126.97,285.05,44.21,37.97,85.25,13.22,31732,848,85.71,5.43,27.43,21.41,Clear.
7,55,Sindh,Pakistan,3/17/2020,3,2020,26.009446,68.776807,0,0,0,0,19451.21,46388.68,6617.34,0.0,0.0,0.0,144196.4,50174.96,372188.78,0.0,0.0,0.0,49907675.66,-17.7893,1,1,1.0432,0,0.1441,1,162.44,389.4,57.61,48.23,115.61,17.11,31732,848,77.43,8.43,36.71,25.7,Clear.
8,62,Sindh,Pakistan,3/18/2020,3,2020,26.009446,68.776807,0,0,0,0,21757.61,50983.63,7401.96,0.0,0.0,0.0,165954.01,57824.95,423708.88,0.0,0.0,0.0,49907675.66,-23.4481,1,1,1.0415,0,0.1544,1,207.79,501.13,75.23,61.69,148.77,22.33,31732,848,58.0,4.14,14.14,12.85,Clear.
9,69,Sindh,Pakistan,3/19/2020,3,2020,26.009446,68.776807,0,0,0,0,24139.84,54975.51,8227.67,0.0,0.0,0.0,190093.85,66410.82,478837.35,0.0,0.0,0.0,49907675.66,-29.7463,1,1,1.0399,0,0.1649,1,262.89,635.08,92.13,77.82,188.01,27.28,31732,848,81.0,4.0,19.43,17.1,Clear.
10,76,Sindh,Pakistan,3/20/2020,3,2020,26.009446,68.776807,0,0,0,0,26570.49,58359.55,9089.11,0.0,0.0,0.0,216664.34,75986.99,537196.91,0.0,0.0,0.0,49907675.66,-36.4514,1,1,1.0365,0,0.1757,1,312.37,759.55,108.96,91.79,223.18,32.02,31732,848,83.86,7.43,17.43,21.28,Clear.
11,83,Sindh,Pakistan,3/21/2020,3,2020,26.009446,68.776807,0,0,0,0,29021.91,61178.4,9980.55,0.0,0.0,0.0,245686.25,86074.26,598375.31,0.0,0.0,0.0,49907675.66,-43.2775,1,1,1.0331,0,0.1868,1,371.02,908.24,127.57,107.63,263.46,37.01,31732,848,70.0,10.43,38.43,25.49,Clear.
12,90,Sindh,Pakistan,3/22/2020,3,2020,26.009446,68.776807,0,0,0,0,31467.41,64344.38,10896.16,0.0,0.0,0.0,277153.67,97011.71,661943.63,0.0,0.0,0.0,49907675.66,-49.9055,1,1,1.0297,0,0.198,1,442.0,1089.33,148.45,126.47,311.7,42.48,31732,848,70.29,6.0,48.57,25.54,Clear.
13,97,Sindh,Pakistan,3/23/2020,3,2020,26.009446,68.776807,0,0,0,0,33881.53,67615.72,11830.64,0.0,0.0,0.0,311035.19,108893.72,727475.95,0.0,0.0,0.0,49907675.66,-56.0101,1,1,1.0263,0,0.2095,1,534.3,1321.22,175.03,151.63,374.94,49.67,31732,848,46.29,3.57,22.14,12.79,Clear.
14,104,Sindh,Pakistan,3/24/2020,3,2020,26.009446,68.776807,0,0,0,0,36240.77,70222.28,12703.46,0.0,0.0,0.0,347275.96,121736.51,794564.84,0.0,0.0,0.0,49907675.66,-61.2985,1,1,1.0229,0,0.2212,1,644.58,1582.55,206.57,183.58,450.72,58.83,31732,848,57.14,1.57,13.71,8.53,Clear.
15,111,Sindh,Pakistan,3/25/2020,3,2020,26.009446,68.776807,0,0,0,0,38523.87,72449.07,13553.38,0.0,0.0,0.0,385799.83,135494.08,862829.43,0.0,0.0,0.0,49907675.66,-65.5817,1,1,1.0212,0,0.233,1,776.84,1875.95,245.81,223.19,538.97,70.62,31732,848,46.86,6.0,21.86,12.76,Clear.
16,118,Sindh,Pakistan,3/26/2020,3,2020,26.009446,68.776807,0,0,0,0,40712.47,75527.66,14407.24,0.0,0.0,0.0,426512.3,150217.86,931919.33,0.0,0.0,0.0,49907675.66,-68.7883,1,1,1.0194,0,0.2449,1,934.07,2220.41,292.65,270.79,643.69,84.84,31732,848,81.43,4.29,41.14,21.28,Clear.
17,125,Sindh,Pakistan,3/27/2020,3,2020,26.009446,68.776807,0,0,0,0,42791.97,78477.22,15264.43,0.0,0.0,0.0,469304.26,165931.03,1001516.91,0.0,0.0,0.0,49907675.66,-70.9479,1,1,1.0159,0,0.2569,1,1119.01,2618.05,347.4,327.5,766.22,101.67,31732,848,55.0,6.43,35.14,21.37,Overcast.
18,132,Sindh,Pakistan,3/28/2020,3,2020,26.009446,68.776807,0,0,0,0,44751.41,81064.61,16124.53,0.0,0.0,0.0,514055.68,182643.66,1071340.37,0.0,0.0,0.0,49907675.66,-72.1665,1,1,1.0124,0,0.269,1,1330.09,3068.78,409.53,391.21,902.6,120.45,31732,848,56.86,8.86,31.29,21.35,Passing clouds.
19,139,Sindh,Pakistan,3/29/2020,3,2020,26.009446,68.776807,0,0,0,0,46583.45,83699.16,16987.25,0.0,0.0,0.0,560639.13,200364.45,1141145.45,0.0,0.0,0.0,49907675.66,-72.5994,1,1,1.0088,0,0.281,1,1576.4,3589.15,481.75,465.48,1059.79,142.25,31732,848,65.57,4.71,35.71,17.08,Clear.
20,146,Sindh,Pakistan,3/30/2020,3,2020,26.009446,68.776807,0,0,0,0,48284.5,85979.98,17852.25,0.0,0.0,0.0,608923.63,219100.72,1219643.85,0.0,0.0,0.0,49907675.66,-72.4235,1,1,1.0053,0,0.293,1,1859.39,4174.79,564.27,550.92,1236.95,167.19,31732,848,42.71,1.29,7.57,4.27,Clear.
21,153,Sindh,Pakistan,3/31/2020,3,2020,26.009446,68.776807,0,0,0,0,49854.59,87899.33,18719.5,0.0,0.0,0.0,658778.22,238858.67,1298695.3,0.0,0.0,0.0,49907675.66,-71.807,1,1,1.0018,0,0.305,1,2185.85,4836.71,659.85,648.64,1435.27,195.81,31732,848,85.14,6.0,13.57,17.04,Clear.
22,160,Sindh,Pakistan,4/1/2020,4,2020,26.009446,68.776807,0,0,0,0,51297.08,90234.54,19589.4,0.0,0.0,0.0,710075.29,259643.87,1377968.88,0.0,0.0,0.0,49907675.66,-70.9029,1,1,1.0,0,0.3169,1,2546.07,5552.52,766.48,756.48,1649.74,227.73,31732,848,94.29,7.14,47.86,29.85,Clear.
23,167,Sindh,Pakistan,4/2/2020,4,2020,26.009446,68.776807,0,0,0,0,52618.46,92244.14,20462.8,0.0,0.0,0.0,762693.75,281114.99,1457279.83,0.0,0.0,0.0,49907675.66,-69.8449,1,1,0.9982,0,0.3288,1,2943.71,6325.24,884.37,873.84,1877.65,262.52,31732,848,94.29,7.14,47.86,29.85,Clear.
24,174,Sindh,Pakistan,4/3/2020,4,2020,26.009446,68.776807,0,0,0,0,53828.07,93183.03,21341.11,0.0,0.0,0.0,816521.82,302456.1,1536476.8,0.0,0.0,0.0,49907675.66,-68.7443,1,1,0.9946,0,0.3407,1,3368.24,7131.05,1010.59,994.61,2105.73,298.42,31732,848,72.71,4.43,26.14,17.06,Clear.
25,181,Sindh,Pakistan,4/4/2020,4,2020,26.009446,68.776807,0,0,0,0,54937.7,93451.2,22219.13,0.0,0.0,0.0,871459.51,324682.37,1615516.85,0.0,0.0,0.0,49907675.66,-67.6912,1,1,0.9909,0,0.3526,1,3838.24,8005.52,1151.21,1123.56,2343.44,336.99,31732,848,76.71,3.71,13.71,17.04,Clear.
26,188,Sindh,Pakistan,4/5/2020,4,2020,26.009446,68.776807,0,0,0,0,55961.33,93469.99,23104.48,0.0,0.0,0.0,927420.84,347803.21,1707562.87,0.0,0.0,0.0,49907675.66,-66.7604,1,1,0.9873,0,0.3643,1,4331.99,8980.25,1300.08,1254.9,2601.42,376.61,31732,848,76.71,3.71,13.71,17.04,Clear.
27,195,Sindh,Pakistan,4/6/2020,4,2020,26.009446,68.776807,0,0,0,0,56914.48,93636.85,24001.99,0.0,0.0,0.0,984335.32,371831.06,1799510.82,0.0,0.0,0.0,49907675.66,-65.9947,1,1,0.9837,0,0.3759,1,4847.31,9971.73,1457.03,1383.04,2845.14,415.72,31732,848,76.71,3.71,13.71,17.04,Clear.
28,202,Sindh,Pakistan,4/7/2020,4,2020,26.009446,68.776807,0,0,0,0,57813.54,94168.01,24949.67,0.0,0.0,0.0,1042148.87,396781.79,1888752.42,0.0,0.0,0.0,49907675.66,-65.3905,1,1,0.98,0,0.3873,1,5389.25,10878.26,1624.15,1512.34,3052.68,455.77,31732,848,62.86,4.86,18.43,17.03,Clear.
29,209,Sindh,Pakistan,4/8/2020,4,2020,26.009446,68.776807,0,0,0,0,58676.1,94614.4,25914.39,0.0,0.0,0.0,1100824.97,422675.21,1977329.0,0.0,0.0,0.0,49907675.66,-64.9073,1,1,0.9782,0,0.3986,1,5929.74,11664.52,1784.78,1633.61,3213.5,491.7,31732,848,77.57,3.71,24.43,21.31,Sunny.
30,216,Sindh,Pakistan,4/9/2020,4,2020,26.009446,68.776807,0,0,0,0,59520.55,94650.52,26899.05,0.0,0.0,0.0,1160345.52,449535.65,2065529.06,0.0,0.0,0.0,49907675.66,-64.4856,1,1,0.9764,0,0.4095,1,6484.31,12390.4,1958.44,1752.33,3348.41,529.25,31732,848,86.43,3.29,33.29,17.03,Clear.
31,223,Sindh,Pakistan,4/10/2020,4,2020,26.009446,68.776807,0,0,0,0,60365.25,94221.93,27908.36,0.0,0.0,0.0,1220710.77,477392.17,2153324.67,0.0,0.0,0.0,49907675.66,-64.0682,1,1,0.9727,0,0.4201,1,7043.93,13275.98,2138.0,1867.56,3519.86,566.85,31732,848,35.71,3.57,19.43,12.76,Clear.
32,230,Sindh,Pakistan,4/11/2020,4,2020,26.009446,68.776807,0,0,0,0,61227.65,93830.39,28946.89,0.0,0.0,0.0,1281938.42,506278.33,2240719.6,0.0,0.0,0.0,49907675.66,-63.6172,1,1,0.969,0,0.4303,1,7610.38,14224.15,2324.28,1976.45,3694.08,603.63,31732,848,61.57,4.86,30.43,17.04,Clear.
33,237,Sindh,Pakistan,4/12/2020,4,2020,26.009446,68.776807,0,0,0,0,62125.25,93781.3,30019.5,0.0,0.0,0.0,1344063.67,536232.46,2327747.6,0.0,0.0,0.0,49907675.66,-63.1188,1,1,0.9653,0,0.44,1,8193.04,15193.1,2520.91,2078.77,3854.86,639.62,31732,848,39.0,3.0,9.43,12.8,Clear.
34,244,Sindh,Pakistan,4/13/2020,4,2020,26.009446,68.776807,0,0,0,0,63075.08,93718.81,31131.03,0.0,0.0,0.0,1407138.75,567297.6,2414470.21,0.0,0.0,0.0,49907675.66,-62.5692,1,1,0.9616,0,0.4493,1,8761.78,16096.33,2719.35,2173.41,3992.79,674.55,31732,848,39.0,3.0,9.43,12.8,Clear.
35,251,Sindh,Pakistan,4/14/2020,4,2020,26.009446,68.776807,0,0,0,0,64093.19,93679.37,32286.16,0.0,0.0,0.0,1471231.94,599521.29,2500974.3,0.0,0.0,0.0,49907675.66,-61.9641,1,1,0.958,0,0.458,1,9321.82,16998.99,2921.82,2267.15,4134.3,710.61,31732,848,40.14,7.57,14.14,17.02,Clear.
36,258,Sindh,Pakistan,4/15/2020,4,2020,26.009446,68.776807,0,0,0,0,65194.68,93698.23,33489.59,0.0,0.0,0.0,1536426.62,632955.53,2587370.57,0.0,0.0,0.0,49907675.66,-61.3076,1,1,0.9561,0,0.466,1,9855.66,17934.0,3123.33,2352.43,4280.63,745.5,31732,848,54.71,7.29,19.0,25.55,Clear.
37,265,Sindh,Pakistan,4/16/2020,4,2020,26.009446,68.776807,0,0,0,0,66393.32,93876.4,34745.65,393.8,208.88,666.83,1602819.94,667656.4,2673791.61,393.8,208.88,666.83,49907675.66,-60.6172,1,1,0.9543,0,0.4734,1,10392.93,18860.01,3333.72,2436.03,4420.66,781.4,31732,848,54.71,7.29,19.0,25.55,Clear.
38,272,Sindh,Pakistan,4/17/2020,4,2020,26.009446,68.776807,0,0,0,0,67701.37,94341.56,36057.99,440.62,233.71,746.1,1670521.31,703683.3,2760389.69,46.82,24.83,79.27,49907675.66,-59.9228,1,1,0.9505,0,0.48,1,10908.69,19720.16,3545.54,2519.11,4553.91,818.76,31732,848,54.71,7.29,19.0,25.55,Clear.
39,279,Sindh,Pakistan,4/18/2020,4,2020,26.009446,68.776807,0,0,0,0,69129.96,94971.15,37429.82,488.42,259.06,827.04,1739651.27,741050.67,2847335.66,47.8,25.35,80.93,49907675.66,-59.2683,1,1,0.9468,0,0.4851,1,11415.16,20533.79,3763.08,2600.34,4677.54,857.22,31732,848,76.43,11.86,52.71,33.98,Clear.
40,286,Sindh,Pakistan,4/19/2020,4,2020,26.009446,68.776807,0,0,0,0,70688.76,96703.23,38864.26,535.35,283.96,906.52,1810340.03,779808.93,2934819.62,46.94,24.9,79.48,49907675.66,-58.7128,1,1,0.9431,0,0.4895,1,11947.6,21361.44,3998.54,2684.61,4799.88,898.47,31732,848,52.86,10.71,30.86,25.52,Sunny.
41,293,Sindh,Pakistan,4/20/2020,4,2020,26.009446,68.776807,0,0,0,0,72385.65,98333.51,40365.38,580.45,307.88,982.88,1882725.68,820093.17,3023054.37,45.1,23.92,76.37,49907675.66,-58.3074,1,1,0.9394,0,0.4933,1,12452.34,22104.41,4234.54,2763.82,4906.11,939.86,31732,848,49.14,5.71,29.86,17.01,Clear.
42,300,Sindh,Pakistan,4/21/2020,4,2020,26.009446,68.776807,0,0,0,0,74227.75,99574.7,41937.98,623.59,330.75,1055.92,1956953.42,861978.81,3112269.86,43.13,22.88,73.04,49907675.66,-58.0742,1,1,0.9357,0,0.4963,1,12929.33,22671.35,4470.99,2838.2,4976.73,981.46,31732,848,49.14,5.71,29.86,17.01,Clear.
43,307,Sindh,Pakistan,4/22/2020,4,2020,26.009446,68.776807,0,0,0,0,76221.68,101694.85,43583.51,665.47,352.97,1126.84,2033175.11,905540.98,3206353.77,41.88,22.21,70.92,49907675.66,-58.0088,1,1,0.9339,0,0.499,1,13392.87,23284.91,4712.71,2909.44,5058.37,1023.78,31732,848,36.29,2.43,16.0,8.51,Clear.
44,314,Sindh,Pakistan,4/23/2020,4,2020,26.009446,68.776807,0,0,0,0,78372.85,104457.08,45311.36,707.66,375.34,1198.28,2111547.96,950852.34,3309760.1,42.19,22.38,71.44,49907675.66,-58.0852,1,1,0.932,0,0.5012,1,13841.44,23895.42,4959.1,2976.91,5139.24,1066.56,31732,848,49.29,4.14,22.0,12.73,Passing clouds.
45,321,Sindh,Pakistan,4/24/2020,4,2020,26.009446,68.776807,0,0,0,0,80686.26,107396.28,47130.78,752.38,399.06,1274.0,2192234.22,997983.11,3415741.12,44.72,23.72,75.73,49907675.66,-58.2567,1,1,0.9283,0,0.5028,1,14292.58,24479.49,5221.36,3041.4,5209.13,1111.08,31732,848,38.14,6.29,27.86,16.96,Clear.
46,328,Sindh,Pakistan,4/25/2020,4,2020,26.009446,68.776807,0,0,0,0,83166.97,110762.98,49018.85,801.6,425.17,1357.36,2275401.18,1047001.96,3523664.68,49.22,26.11,83.35,49907675.66,-58.4624,1,1,0.9247,0,0.5041,1,14766.09,25081.53,5509.25,3104.66,5273.54,1158.35,31732,848,63.86,14.86,44.0,29.64,Clear.
47,335,Sindh,Pakistan,4/26/2020,4,2020,26.009446,68.776807,0,0,0,0,85818.76,114071.41,50974.27,856.75,454.42,1450.73,2361219.95,1097976.23,3633713.78,55.14,29.25,93.37,49907675.66,-58.6444,1,1,0.921,0,0.5051,1,15250.34,25664.69,5819.91,3168.25,5331.83,1209.08,31732,848,39.43,8.71,33.86,21.2,Passing clouds.
48,342,Sindh,Pakistan,4/27/2020,4,2020,26.009446,68.776807,0,0,0,0,88644.14,117501.4,52994.71,918.65,487.26,1555.55,2449864.08,1150972.0,3746062.35,61.91,32.84,104.83,49907675.66,-58.7579,1,1,0.9173,0,0.5058,1,15719.66,26026.9,6143.38,3223.98,5337.91,1259.96,31732,848,39.43,8.71,33.86,21.2,Passing clouds.
49,349,Sindh,Pakistan,4/28/2020,4,2020,26.009446,68.776807,5291,5291,92,92,91644.55,120873.64,55091.62,987.58,523.82,1672.27,2541508.63,1206054.47,3858027.55,68.93,36.56,116.71,49907675.66,-58.7636,1,1,0.9136,0,0.5065,1,16222.72,26366.52,6497.4,3283.39,5336.45,1315.04,31732,848,39.43,8.71,33.86,21.2,Passing clouds.
50,356,Sindh,Pakistan,4/29/2020,4,2020,26.009446,68.776807,5695,404,100,8,94820.54,124114.93,57214.5,1063.16,563.91,1800.26,2636329.17,1263288.54,3969243.26,75.59,40.09,127.99,49907675.66,-58.6286,1,1,0.9117,0,0.5073,1,16734.62,26697.69,6870.39,3336.23,5322.47,1369.68,31732,848,64.57,8.29,36.43,25.51,Clear.
51,363,Sindh,Pakistan,4/30/2020,4,2020,26.009446,68.776807,6053,358,112,12,98172.0,127517.97,59429.67,1144.42,607.0,1937.84,2734501.17,1322739.16,4083781.56,81.25,43.1,137.59,49907675.66,-58.327,1,1,0.9099,0,0.508,1,17263.9,27200.66,7263.12,3393.82,5347.24,1427.82,31732,848,11.71,1.71,8.14,4.25,Clear.
52,370,Sindh,Pakistan,5/1/2020,5,2020,26.009446,68.776807,6675,622,118,6,101698.21,131078.39,61737.29,1229.79,652.29,2082.41,2836199.38,1384471.83,4201838.22,85.37,45.28,144.57,49907675.66,-57.8413,1,1,0.9063,0,0.5084,1,17791.89,27674.94,7665.32,3456.39,5376.34,1489.12,31732,848,62.0,11.0,46.14,25.47,Clear.
53,377,Sindh,Pakistan,5/2/2020,5,2020,26.009446,68.776807,7102,427,122,4,105397.66,135166.78,64137.45,1317.93,699.04,2231.66,2941597.04,1448552.72,4323600.54,88.14,46.75,149.25,49907675.66,-57.1737,1,1,0.9027,0,0.5091,1,18311.88,28126.4,8070.58,3523.11,5411.37,1552.74,31732,848,62.0,11.0,46.14,25.47,Clear.
54,384,Sindh,Pakistan,5/3/2020,5,2020,26.009446,68.776807,7465,363,130,8,109267.86,139870.7,66629.86,1408.02,746.82,2384.21,3050864.9,1514846.24,4449245.65,90.09,47.78,152.55,49907675.66,-56.359,1,1,0.8991,0,0.5111,1,18820.27,28424.51,8474.98,3592.94,5426.47,1617.94,31732,848,62.0,11.0,46.14,25.47,Clear.
55,391,Sindh,Pakistan,5/4/2020,5,2020,26.009446,68.776807,7882,417,137,7,113305.15,144617.41,69213.84,1499.78,795.49,2539.58,3164170.05,1583549.79,4578938.62,91.75,48.67,155.37,49907675.66,-55.4409,1,1,0.8954,0,0.5135,1,19340.55,28676.56,8887.66,3670.32,5442.04,1686.64,31732,848,54.0,12.86,37.14,25.42,Clear.
56,398,Sindh,Pakistan,5/5/2020,5,2020,26.009446,68.776807,8189,307,148,11,117504.64,149765.08,71888.47,1593.46,845.18,2698.21,3281674.7,1654755.25,4712830.7,93.68,49.69,158.63,49907675.66,-54.4487,1,1,0.8918,0,0.5159,1,19847.11,28946.91,9296.31,3751.99,5472.26,1757.42,31732,848,74.43,8.0,54.57,25.47,Clear.
57,405,Sindh,Pakistan,5/6/2020,5,2020,26.009446,68.776807,8640,451,157,9,121860.14,155004.67,74652.94,1689.89,896.32,2861.49,3403534.84,1728521.48,4851057.99,96.43,51.15,163.28,49907675.66,-53.4012,1,1,0.89,0,0.5187,1,20352.05,29264.38,9706.4,3838.84,5519.9,1830.84,31732,848,74.43,8.0,54.57,25.47,Clear.
58,412,Sindh,Pakistan,5/7/2020,5,2020,26.009446,68.776807,9093,453,171,14,126364.27,160368.15,77506.38,1790.44,949.66,3031.76,3529899.11,1804903.86,4993739.62,100.56,53.34,170.27,49907675.66,-52.3145,1,1,0.8882,0,0.5212,1,20891.85,29810.41,10136.25,3937.74,5618.73,1910.5,31732,848,39.0,5.71,34.14,16.94,Clear.
59,419,Sindh,Pakistan,5/8/2020,5,2020,26.009446,68.776807,9691,598,175,4,131008.08,165877.92,80447.55,1897.01,1006.18,3212.22,3660907.19,1887273.53,5140975.29,106.57,56.52,180.45,49907675.66,-51.205,1,1,0.8847,0,0.5238,1,21447.45,30362.65,10574.23,4052.94,5737.66,1998.22,31732,848,41.57,11.29,35.14,21.17,Clear.
60,426,Sindh,Pakistan,5/9/2020,5,2020,26.009446,68.776807,10771,1080,180,5,135781.0,171524.11,83474.86,2011.18,1066.74,3405.54,3796688.19,1974042.03,5292842.65,114.17,60.56,193.33,49907675.66,-50.0985,1,1,0.8812,0,0.5268,1,22028.24,30925.8,11023.65,4165.7,5848.29,2084.65,31732,848,49.86,9.29,45.29,21.17,Clear.
61,433,Sindh,Pakistan,5/10/2020,5,2020,26.009446,68.776807,11480,709,189,9,140671.0,177653.25,86503.5,2133.79,1131.78,3613.16,3937359.18,2064093.9,5449394.32,122.61,65.03,207.62,49907675.66,-49.0374,1,1,0.8776,0,0.5295,1,22607.45,31646.33,11469.83,4271.08,5978.73,2166.92,31732,848,49.86,9.29,45.29,21.17,Clear.
62,440,Sindh,Pakistan,5/11/2020,5,2020,26.009446,68.776807,12017,537,200,11,145664.21,184195.6,89562.36,2264.89,1201.31,3835.15,4083023.39,2157477.04,5610663.93,131.1,69.53,221.99,49907675.66,-48.062,1,1,0.8741,0,0.5318,1,23235.9,32411.33,11937.34,4387.54,6120.1,2254.08,31732,848,27.43,8.57,31.29,16.94,Clear.
63,447,Sindh,Pakistan,5/12/2020,5,2020,26.009446,68.776807,12610,593,218,18,150745.02,190844.96,92669.51,2403.69,1274.93,4070.17,4233768.42,2254231.78,5801455.7,138.8,73.62,235.03,49907675.66,-47.1876,1,1,0.8706,0,0.5334,1,23886.87,33122.78,12354.97,4505.46,6247.51,2330.35,31732,848,65.29,14.86,48.43,25.43,Clear.
64,454,Sindh,Pakistan,5/13/2020,5,2020,26.009446,68.776807,13341,731,234,16,155896.2,197574.28,95818.63,2548.54,1351.76,4315.45,4389664.62,2354390.77,5997894.29,144.85,76.83,245.28,49907675.66,-46.4001,1,1,0.8688,0,0.5337,1,24533.63,33634.66,12758.37,4619.54,6333.2,2402.32,31732,848,52.0,12.57,42.86,21.18,Clear.
65,461,Sindh,Pakistan,5/14/2020,5,2020,26.009446,68.776807,14099,758,243,9,161098.96,204659.18,99005.39,2696.91,1430.46,4566.69,4550763.58,2457980.89,6199912.14,148.38,78.7,251.25,49907675.66,-45.6611,1,1,0.8671,0,0.5329,1,25257.1,34227.43,13191.23,4738.6,6421.56,2474.86,31732,848,64.86,12.29,56.29,29.66,Clear.
66,468,Sindh,Pakistan,5/15/2020,5,2020,26.009446,68.776807,14916,817,255,12,166332.85,211877.97,102226.18,2845.49,1509.26,4818.28,4717096.43,2565023.97,6407406.02,148.58,78.81,251.58,49907675.66,-44.9184,1,1,0.8637,0,0.532,1,25975.27,34793.17,13610.79,4848.34,6494.22,2540.49,31732,848,64.86,12.29,56.29,29.66,Clear.
67,475,Sindh,Pakistan,5/16/2020,5,2020,26.009446,68.776807,15590,674,268,13,171575.95,219071.14,105477.17,2991.25,1586.57,5065.09,4888672.38,2675536.48,6614352.57,145.76,77.31,246.81,49907675.66,-44.133,1,1,0.8604,0,0.5312,1,26713.06,35369.75,14030.42,4949.91,6553.99,2599.83,31732,848,64.86,12.29,56.29,29.66,Clear.
68,482,Sindh,Pakistan,5/17/2020,5,2020,26.009446,68.776807,16377,787,277,9,176804.82,226189.16,108754.34,3132.27,1661.37,5303.88,5065477.2,2789529.47,6823555.83,141.02,74.8,238.79,49907675.66,-43.3203,1,1,0.857,0,0.5297,1,27511.46,36124.02,14472.57,5052.98,6634.84,2658.15,31732,848,66.14,6.29,44.86,29.67,Clear.
69,489,Sindh,Pakistan,5/18/2020,5,2020,26.009446,68.776807,17241,864,280,3,181994.75,233177.92,112052.47,3267.73,1733.22,5533.26,5247471.95,2906538.92,7037101.78,135.46,71.85,229.38,49907675.66,-42.5406,1,1,0.8536,0,0.5275,1,28309.82,37014.98,14906.53,5157.11,6742.9,2715.47,31732,848,76.71,13.57,52.86,33.89,Clear.
70,496,Sindh,Pakistan,5/19/2020,5,2020,26.009446,68.776807,17947,706,299,19,187120.01,239827.34,115364.65,3397.9,1802.27,5753.68,5434591.96,3024863.14,7254865.82,130.17,69.04,220.42,49907675.66,-41.8647,1,1,0.8502,0,0.5248,1,29103.46,38050.82,15331.2,5270.11,6890.32,2776.2,31732,848,53.71,13.0,39.14,25.38,Clear.
71,503,Sindh,Pakistan,5/20/2020,5,2020,26.009446,68.776807,18964,1017,316,17,192153.95,245474.12,118682.15,3524.09,1869.19,5967.35,5626745.91,3146592.5,7478913.59,126.18,66.93,213.67,49907675.66,-41.3461,1,1,0.8485,0,0.5213,1,29951.21,39182.54,15779.14,5394.21,7056.77,2841.82,31732,848,77.29,9.14,57.43,29.59,Clear.
72,510,Sindh,Pakistan,5/21/2020,5,2020,26.009446,68.776807,19924,960,336,20,197069.32,250892.91,121995.03,3648.62,1935.25,6178.23,5823815.22,3270947.89,7707127.79,124.54,66.05,210.88,49907675.66,-41.0075,1,1,0.8469,0,0.5172,1,30897.27,40428.44,16275.34,5551.49,7264.01,2924.28,31732,848,76.86,11.43,47.71,29.59,Clear.
