,S.No,Province,Country_Region,Date,Month,Year,Lat,Long_,Confirmed,Daily_Confirmed,Deaths,Daily_Deaths,inf_mean,inf_upper,inf_lower,seir_cumulative_mean,seir_cumulative_lower,seir_cumulative_upper,inf_cuml_mean,inf_cuml_lower,inf_cuml_upper,seir_daily_mean,seir_daily_lower,seir_daily_upper,population,mobility_mean,mobility_obs,testing_obs,pneumonia_mean,pneumonia_obs,mask_use_mean,mask_use_obs,hospital_beds_mean,hospital_beds_upper,hospital_beds_lower,icu_beds_mean,icu_beds_upper,icu_beds_lower,all_bed_capacity,icu_bed_capacity,Temp,Wind,Barometer,Visibility,Weather
434,953,Balochistan,Pakistan,5/18/2021,5,2021,28.328492,65.898403,23931,65,267,0,23194.66,36122.92,9787.69,8697.02,4756.73,14962.41,8313335.77,3076711.35,11381438.44,36.55,19.99,62.88,13398367.25,7.6746,1,1,0.8528,0,0.3305,1,5059.67,8677.24,1842.24,1149.42,1971.23,418.51,6767,201,56.29,9.14,10.57,0.0,Sunny.
435,960,Balochistan,Pakistan,5/19/2021,5,2021,28.328492,65.898403,24064,133,270,3,22762.21,36007.38,9541.9,8725.8,4772.48,15011.93,8336097.98,3086028.94,11409164.38,28.78,15.74,49.52,13398367.25,11.4097,1,1,0.8493,0,0.3319,1,4975.3,8537.78,1783.52,1130.13,1939.34,405.12,6767,201,32.29,3.71,8.14,0.0,Clear.
436,967,Balochistan,Pakistan,5/20/2021,5,2021,28.328492,65.898403,24223,159,270,0,22338.3,35879.41,9336.26,8748.55,4784.92,15051.06,8358436.29,3095163.49,11436338.19,22.75,12.44,39.13,13398367.25,15.0545,1,1,0.8459,0,0.3337,1,4900.21,8407.0,1731.96,1112.31,1908.33,393.14,6767,201,44.29,5.71,7.29,0.0,Sunny.
437,974,Balochistan,Pakistan,5/21/2021,5,2021,28.328492,65.898403,24318,95,270,0,21923.89,35737.26,9183.46,8767.03,4795.03,15082.86,8380360.17,3104124.61,11462968.26,18.48,10.11,31.8,13398367.25,18.4587,1,1,0.8441,0,0.3357,1,4829.91,8275.79,1687.67,1093.94,1874.4,382.24,6767,201,33.14,8.29,4.43,0.0,Clear.
438,981,Balochistan,Pakistan,5/22/2021,5,2021,28.328492,65.898403,24413,95,270,0,21519.88,35385.1,9038.65,8783.04,4803.78,15110.4,8401880.06,3112922.12,11489480.67,16.01,8.75,27.54,13398367.25,21.5238,1,1,0.8425,0,0.338,1,4761.36,8138.14,1658.16,1076.17,1839.39,374.78,6767,201,30.29,3.43,4.0,0.0,Clear.
439,988,Balochistan,Pakistan,5/23/2021,5,2021,28.328492,65.898403,24517,104,270,0,21127.31,34901.51,8901.8,8798.36,4812.16,15136.75,8423007.37,3121566.1,11517692.62,15.32,8.38,26.35,13398367.25,24.1953,1,1,0.8391,0,0.3405,1,4690.7,7987.26,1633.29,1059.63,1804.32,368.96,6767,201,63.71,10.29,13.0,0.0,Clear.
440,995,Balochistan,Pakistan,5/24/2021,5,2021,28.328492,65.898403,24583,66,270,0,20747.21,34188.13,8772.97,8814.79,4821.15,15165.03,8443754.58,3130066.91,11545275.2,16.44,8.99,28.28,13398367.25,26.4652,1,1,0.8358,0,0.3433,1,4628.36,7841.25,1615.4,1048.13,1775.72,365.82,6767,201,57.29,10.86,9.29,0.0,Sunny.
441,1002,Balochistan,Pakistan,5/25/2021,5,2021,28.328492,65.898403,24638,55,270,0,20380.61,33480.04,8650.18,8834.17,4831.75,15198.37,8464135.19,3138435.22,11572254.44,19.38,10.6,33.34,13398367.25,28.3677,1,1,0.8325,0,0.3462,1,4581.66,7713.25,1606.88,1039.66,1750.27,364.63,6767,201,64.43,11.71,17.14,0.0,Clear.
442,1009,Balochistan,Pakistan,5/26/2021,5,2021,28.328492,65.898403,24733,95,271,1,20028.52,32790.51,8534.33,8858.35,4844.97,15239.97,8484163.71,3146682.02,11598657.67,24.18,13.22,41.6,13398367.25,29.9712,1,1,0.8292,0,0.3492,1,4535.47,7578.97,1602.05,1031.62,1723.89,364.4,6767,201,37.57,10.43,3.43,0.0,Scattered clouds.
443,1016,Balochistan,Pakistan,5/27/2021,5,2021,28.328492,65.898403,24823,90,273,2,19691.86,32121.9,8427.18,8889.0,4861.73,15292.69,8503855.57,3154784.44,11624513.46,30.65,16.76,52.72,13398367.25,31.3568,1,1,0.8259,0,0.3524,1,4493.6,7470.0,1602.48,1023.99,1702.24,365.17,6767,201,77.71,10.43,15.0,0.0,Clear.
444,1023,Balochistan,Pakistan,5/28/2021,5,2021,28.328492,65.898403,24908,85,273,0,19371.51,31476.51,8328.92,8927.08,4882.56,15358.21,8523227.07,3162779.53,11649851.61,38.08,20.83,65.52,13398367.25,32.5968,1,1,0.8243,0,0.3556,1,4461.16,7399.41,1612.2,1018.75,1689.73,368.16,6767,201,56.57,9.29,8.57,0.0,Clear.
445,1030,Balochistan,Pakistan,5/29/2021,5,2021,28.328492,65.898403,25001,93,273,0,19068.31,30963.11,8239.59,8972.78,4907.56,15436.83,8542295.38,3170685.65,11674703.11,45.7,24.99,78.62,13398367.25,33.7425,1,1,0.8227,0,0.359,1,4424.3,7289.66,1620.61,1009.97,1664.08,369.95,6767,201,60.0,10.43,8.0,0.0,Passing clouds.
446,1038,Balochistan,Pakistan,5/30/2021,5,2021,28.328492,65.898403,25083,82,276,3,18783.08,30507.98,8142.1,9025.48,4936.38,15527.49,8561078.46,3178515.6,11699100.28,52.7,28.82,90.66,13398367.25,34.8164,1,1,0.8196,0,0.3623,1,4393.02,7172.44,1629.56,1002.4,1636.61,371.83,6767,201,61.29,14.43,5.86,0.0,Sunny.
447,1046,Balochistan,Pakistan,5/31/2021,5,2021,28.328492,65.898403,25148,65,277,1,18516.64,30071.5,8041.06,9083.74,4968.24,15627.72,8579595.1,3186282.06,11723076.84,58.26,31.86,100.23,13398367.25,35.8198,1,1,0.8165,0,0.3657,1,4357.94,7115.47,1634.68,989.11,1614.99,371.02,6767,201,11.0,0.71,1.86,0.0,Clear.
448,1054,Balochistan,Pakistan,6/1/2021,6,2021,28.328492,65.898403,25218,70,280,3,18269.73,29654.98,7953.45,9145.3,5001.91,15733.64,8597864.83,3193997.22,11746667.91,61.56,33.67,105.91,13398367.25,36.7437,1,1,0.8134,0,0.3691,1,4318.69,7105.09,1634.93,976.45,1606.45,369.66,6767,201,61.14,8.29,4.0,0.0,Clear.
449,1062,Balochistan,Pakistan,6/2/2021,6,2021,28.328492,65.898403,25295,77,282,2,18043.03,29277.85,7879.64,9207.09,5035.71,15839.94,8615907.86,3201672.83,11769959.73,61.79,33.79,106.3,13398367.25,37.5822,1,1,0.8103,0,0.3724,1,4270.86,7115.34,1627.99,962.25,1603.13,366.8,6767,201,37.29,6.29,0.0,0.0,Passing clouds.
450,1070,Balochistan,Pakistan,6/3/2021,6,2021,28.328492,65.898403,25370,75,285,3,17837.11,28922.36,7820.0,9265.63,5067.73,15940.65,8633744.97,3209320.24,11793124.53,58.54,32.02,100.71,13398367.25,38.3328,1,1,0.8072,0,0.3757,1,4213.9,7016.91,1609.8,945.44,1574.33,361.18,6767,201,37.29,6.29,0.0,0.0,Passing clouds.
451,1078,Balochistan,Pakistan,6/4/2021,6,2021,28.328492,65.898403,25476,106,287,2,17652.47,28589.31,7774.36,9318.26,5096.51,16031.19,8651397.44,3216950.52,11816030.58,52.63,28.78,90.54,13398367.25,38.991,1,1,0.8057,0,0.3788,1,4148.46,6856.87,1587.93,926.93,1532.09,354.8,6767,201,59.57,11.71,24.57,0.0,Clear.
452,1086,Balochistan,Pakistan,6/5/2021,6,2021,28.328492,65.898403,25589,113,287,0,17489.44,28279.6,7728.27,9363.34,5121.17,16108.76,8668886.87,3224574.51,11838718.34,45.09,24.66,77.57,13398367.25,39.544,1,1,0.8042,0,0.3819,1,4078.74,6701.65,1561.41,908.76,1493.16,347.89,6767,201,61.43,11.43,19.14,0.0,Sunny.
453,1094,Balochistan,Pakistan,6/6/2021,6,2021,28.328492,65.898403,25729,140,289,2,17348.28,27994.13,7675.53,9400.27,5141.37,16172.29,8686235.15,3232202.9,11861229.3,36.93,20.2,63.53,13398367.25,39.9631,1,1,0.8014,0,0.3848,1,4004.7,6576.91,1530.15,890.04,1461.71,340.07,6767,201,85.43,18.0,36.57,0.0,Clear.
454,1102,Balochistan,Pakistan,6/7/2021,6,2021,28.328492,65.898403,25819,90,289,0,17229.16,27840.53,7634.88,9429.42,5157.31,16222.44,8703464.31,3239846.24,11883606.05,29.15,15.94,50.15,13398367.25,40.2133,1,1,0.7985,0,0.3875,1,3932.23,6457.74,1497.22,872.09,1432.19,332.05,6767,201,71.57,14.71,29.86,0.0,Clear.
455,1110,Balochistan,Pakistan,6/8/2021,6,2021,28.328492,65.898403,25893,74,290,1,17132.23,27855.01,7606.68,9452.16,5169.75,16261.57,8720596.54,3247514.94,11905892.32,22.74,12.44,39.13,13398367.25,40.2629,1,1,0.7957,0,0.39,1,3852.23,6327.14,1458.29,852.98,1400.99,322.9,6767,201,53.57,10.14,9.57,0.0,Sunny.
456,1118,Balochistan,Pakistan,6/9/2021,6,2021,28.328492,65.898403,25961,68,291,1,17057.51,27903.23,7590.59,9470.83,5179.96,16293.69,8737654.05,3255219.38,11928132.34,18.67,10.21,32.12,13398367.25,40.0936,1,1,0.7928,0,0.3922,1,3770.89,6195.19,1408.48,836.4,1374.12,312.41,6767,201,26.43,5.29,2.0,0.0,Passing clouds.
457,1126,Balochistan,Pakistan,6/10/2021,6,2021,28.328492,65.898403,26052,91,291,0,17004.86,27985.15,7586.03,9488.39,5189.56,16323.89,8754658.91,3262969.74,11950370.29,17.56,9.6,30.2,13398367.25,39.6983,1,1,0.7899,0,0.3942,1,3685.05,6062.59,1359.0,818.15,1346.01,301.72,6767,201,25.57,4.57,4.14,0.0,Clear.
458,1140,Balochistan,Pakistan,6/11/2021,6,2021,28.328492,65.898403,26084,32,292,1,16973.96,28100.65,7594.99,9507.29,5199.9,16356.4,8771632.87,3270775.88,11972650.42,18.9,10.34,32.51,13398367.25,39.0758,1,1,0.7885,0,0.3958,1,3609.57,5946.17,1316.3,802.92,1322.68,292.8,6767,201,55.0,13.43,2.71,0.0,Sunny.
459,1154,Balochistan,Pakistan,6/12/2021,6,2021,28.328492,65.898403,26152,68,292,0,16964.39,28115.25,7617.69,9529.23,5211.9,16394.15,8788597.26,3278647.33,11995017.06,21.94,12.0,37.75,13398367.25,38.2278,1,1,0.7872,0,0.397,1,3540.75,5834.05,1279.89,789.22,1300.38,285.28,6767,201,52.71,11.86,3.86,0.0,Sunny.
460,1168,Balochistan,Pakistan,6/13/2021,6,2021,28.328492,65.898403,26201,49,294,2,16975.6,28036.65,7681.33,9555.17,5226.09,16438.77,8805572.86,3286593.2,12017514.4,25.94,14.19,44.62,13398367.25,37.1546,1,1,0.7846,0,0.3979,1,3483.56,5734.2,1251.91,775.3,1276.2,278.62,6767,201,39.29,9.71,10.14,0.0,Clear.
461,1182,Balochistan,Pakistan,6/14/2021,6,2021,28.328492,65.898403,26232,31,294,0,17006.91,27880.44,7763.92,9585.3,5242.57,16490.61,8822579.77,3294622.16,12040185.23,30.13,16.48,51.84,13398367.25,35.8652,1,1,0.782,0,0.3983,1,3433.14,5640.8,1230.59,764.44,1256.01,274.01,6767,201,40.71,10.71,8.0,0.0,Sunny.
462,1196,Balochistan,Pakistan,6/15/2021,6,2021,28.328492,65.898403,26275,43,294,0,17057.56,27502.03,7855.16,9619.06,5261.03,16548.69,8839637.34,3302742.42,12063070.23,33.76,18.46,58.08,13398367.25,34.3898,1,1,0.7794,0,0.3982,1,3387.35,5561.33,1214.78,751.95,1234.54,269.67,6767,201,87.29,14.0,20.86,0.0,Haze.
463,1210,Balochistan,Pakistan,6/16/2021,6,2021,28.328492,65.898403,26331,56,297,3,17126.63,27488.86,7953.87,9655.11,5280.75,16610.72,8856763.97,3310961.62,12085084.79,36.06,19.72,62.03,13398367.25,32.7871,1,1,0.7769,0,0.3977,1,3351.9,5521.6,1205.81,741.28,1221.11,266.67,6767,201,59.29,14.57,5.71,0.0,Clear.
464,1224,Balochistan,Pakistan,6/17/2021,6,2021,28.328492,65.898403,26409,78,297,0,17213.08,27851.18,8058.56,9691.57,5300.69,16673.45,8873977.04,3319286.79,12102607.78,36.46,19.94,62.72,13398367.25,31.1342,1,1,0.7743,0,0.3966,1,3317.06,5481.2,1199.34,729.23,1205.0,263.67,6767,201,34.0,4.71,10.29,0.0,Clear.
465,1238,Balochistan,Pakistan,6/18/2021,6,2021,28.328492,65.898403,26466,57,300,3,17315.78,28213.42,8169.89,9726.8,5319.96,16734.06,8891292.82,3327724.2,12120218.67,35.23,19.27,60.61,13398367.25,29.5184,1,1,0.773,0,0.3952,1,3291.79,5455.62,1197.87,720.33,1193.83,262.12,6767,201,43.0,7.43,19.29,0.0,Clear.
466,1252,Balochistan,Pakistan,6/19/2021,6,2021,28.328492,65.898403,26529,63,300,0,17433.41,28574.31,8286.98,9759.67,5337.94,16790.61,8908726.23,3336279.28,12137936.73,32.87,17.98,56.55,13398367.25,28.0291,1,1,0.7718,0,0.3933,1,3266.16,5429.03,1197.13,712.32,1184.02,261.08,6767,201,59.71,10.86,13.57,0.0,Sunny.
467,1266,Balochistan,Pakistan,6/20/2021,6,2021,28.328492,65.898403,26529,0,300,0,17564.49,28932.35,8394.96,9789.55,5354.28,16842.0,8926290.72,3344956.54,12155779.33,29.87,16.34,51.39,13398367.25,26.7467,1,1,0.7695,0,0.3911,1,3241.7,5404.37,1197.1,705.92,1176.87,260.68,6767,201,57.71,9.0,18.57,0.0,Clear.
468,1280,Balochistan,Pakistan,6/21/2021,6,2021,28.328492,65.898403,26633,104,301,1,17707.41,29414.37,8434.12,9816.27,5368.89,16887.98,8943998.14,3353759.72,12173761.85,26.72,14.62,45.97,13398367.25,25.7399,1,1,0.7672,0,0.3886,1,3218.03,5381.2,1197.21,701.89,1173.71,261.13,6767,201,34.14,8.43,12.57,0.0,Clear.
469,1294,Balochistan,Pakistan,6/22/2021,6,2021,28.328492,65.898403,26673,40,301,0,17860.45,29981.37,8572.2,9840.18,5381.97,16929.12,8961858.58,3362691.78,12191897.6,23.91,13.08,41.14,13398367.25,25.0631,1,1,0.7649,0,0.3857,1,3191.55,5353.54,1195.86,698.85,1172.25,261.86,6767,201,46.86,10.57,15.29,0.0,Sunny.
470,1308,Balochistan,Pakistan,6/23/2021,6,2021,28.328492,65.898403,26776,103,303,2,18021.74,30562.31,8721.22,9862.11,5393.97,16966.85,8979880.33,3371754.89,12210197.82,21.93,11.99,37.73,13398367.25,24.7586,1,1,0.7626,0,0.3827,1,3165.09,5325.96,1194.12,696.53,1172.07,262.79,6767,201,61.14,9.57,5.71,0.0,Sunny.
471,1322,Balochistan,Pakistan,6/24/2021,6,2021,28.328492,65.898403,26845,69,303,0,18189.29,31034.95,8875.7,9883.26,5405.53,17003.23,8998069.61,3380950.32,12228671.46,21.15,11.57,36.38,13398367.25,24.842,1,1,0.7603,0,0.3793,1,3148.56,5314.86,1195.95,696.61,1175.89,264.6,6767,201,69.57,9.29,8.57,0.0,Clear.
472,1336,Balochistan,Pakistan,6/25/2021,6,2021,28.328492,65.898403,26893,48,304,1,18360.91,31503.95,9034.2,9904.72,5417.27,17040.15,9016430.52,3390278.37,12247325.16,21.46,11.74,36.92,13398367.25,25.2814,1,1,0.7592,0,0.3759,1,3124.76,5291.03,1195.11,695.23,1177.2,265.9,6767,201,51.71,9.57,0.0,0.0,Sunny.
473,1350,Balochistan,Pakistan,6/26/2021,6,2021,28.328492,65.898403,26932,39,305,1,18534.24,31982.8,9161.15,9927.3,5429.62,17079.0,9034964.77,3399738.31,12266163.01,22.58,12.35,38.85,13398367.25,26.0162,1,1,0.7582,0,0.3722,1,3096.64,5259.1,1192.77,693.94,1178.54,267.29,6767,201,46.0,6.57,9.29,0.0,Clear.
474,1364,Balochistan,Pakistan,6/27/2021,6,2021,28.328492,65.898403,27003,71,307,2,18706.8,32467.34,9252.68,9951.55,5442.88,17120.71,9053671.57,3409328.26,12286547.15,24.25,13.26,41.72,13398367.25,26.9736,1,1,0.7562,0,0.3684,1,3074.52,5236.36,1193.23,693.94,1181.88,269.32,6767,201,56.29,10.29,19.29,0.0,Clear.
475,1378,Balochistan,Pakistan,6/28/2021,6,2021,28.328492,65.898403,27064,61,307,0,18875.97,32953.52,9343.79,9977.73,5457.2,17165.76,9072547.53,3419045.14,12311234.92,26.18,14.32,45.05,13398367.25,28.0832,1,1,0.7542,0,0.3646,1,3050.08,5209.48,1193.46,693.47,1184.43,271.35,6767,201,93.71,18.29,29.86,0.0,Haze.
476,1392,Balochistan,Pakistan,6/29/2021,6,2021,28.328492,65.898403,27083,19,307,0,19039.03,33437.36,9433.56,10005.85,5472.58,17214.14,9091586.56,3428884.56,12336217.63,28.12,15.38,48.38,13398367.25,29.2842,1,1,0.7523,0,0.3607,1,3027.06,5207.64,1194.93,691.95,1190.41,273.15,6767,201,48.57,6.0,8.71,0.0,Sunny.
477,1406,Balochistan,Pakistan,6/30/2021,6,2021,28.328492,65.898403,27145,62,308,1,19193.21,33914.72,9519.41,10035.63,5488.87,17265.36,9110779.77,3438840.82,12361482.5,29.77,16.28,51.22,13398367.25,30.5305,1,1,0.7503,0,0.3567,1,3008.66,5212.37,1198.79,688.92,1193.52,274.5,6767,201,82.71,13.43,18.43,0.0,Clear.
478,1420,Balochistan,Pakistan,7/1/2021,7,2021,28.328492,65.898403,27178,33,309,1,19335.74,34381.19,9600.95,10066.53,5505.77,17318.53,9130115.51,3448906.81,12387013.83,30.9,16.9,53.17,13398367.25,31.7783,1,1,0.7483,0,0.3528,1,3000.24,5233.06,1207.01,685.69,1196.0,275.86,6767,201,22.29,3.0,2.29,0.0,Clear.
479,1434,Balochistan,Pakistan,7/2/2021,7,2021,28.328492,65.898403,27242,64,309,0,19463.81,34832.05,9678.3,10097.96,5522.96,17372.61,9149579.32,3459074.1,12412792.95,31.43,17.19,54.08,13398367.25,32.9766,1,1,0.7473,0,0.3488,1,2989.02,5247.61,1214.22,679.44,1192.84,276.0,6767,201,22.29,3.0,2.29,0.0,Clear.
480,1448,Balochistan,Pakistan,7/3/2021,7,2021,28.328492,65.898403,27295,53,310,1,19574.7,35262.37,9756.13,10129.31,5540.1,17426.53,9169154.02,3469332.93,12439486.1,31.34,17.14,53.92,13398367.25,34.0741,1,1,0.7465,0,0.345,1,2981.94,5269.3,1222.96,673.14,1189.48,276.07,6767,201,75.57,12.43,4.43,0.0,Clear.
481,1462,Balochistan,Pakistan,7/4/2021,7,2021,28.328492,65.898403,27387,92,312,2,19665.9,35666.89,9901.32,10159.93,5556.85,17479.22,9188819.92,3479672.17,12466437.22,30.62,16.75,52.69,13398367.25,35.0275,1,1,0.7449,0,0.3412,1,2973.5,5294.98,1230.77,667.45,1188.53,276.26,6767,201,46.0,13.43,18.86,0.0,Clear.
482,1476,Balochistan,Pakistan,7/5/2021,7,2021,28.328492,65.898403,27419,32,312,0,19735.11,36040.25,10033.35,10189.2,5572.86,17529.57,9208555.03,3490079.36,12493567.15,29.27,16.01,50.35,13398367.25,35.8121,1,1,0.7432,0,0.3375,1,2962.81,5333.15,1236.2,662.45,1192.43,276.4,6767,201,56.86,14.0,32.29,0.0,Passing clouds.
483,1490,Balochistan,Pakistan,7/6/2021,7,2021,28.328492,65.898403,27445,26,315,3,19780.29,36377.1,10110.4,10216.45,5587.77,17576.46,9228335.32,3500540.76,12520843.01,27.26,14.91,46.89,13398367.25,36.4305,1,1,0.7416,0,0.334,1,2955.45,5377.46,1240.55,660.46,1201.71,277.23,6767,201,23.29,5.29,11.43,0.0,Overcast.
484,1504,Balochistan,Pakistan,7/7/2021,7,2021,28.328492,65.898403,27502,57,315,0,19799.72,36672.1,10133.2,10241.04,5601.22,17618.75,9248135.04,3511041.36,12548228.84,24.58,13.45,42.3,13398367.25,36.9208,1,1,0.74,0,0.3306,1,2945.42,5304.76,1241.79,660.22,1189.06,278.35,6767,201,39.14,6.57,8.86,0.0,Haze.
485,1518,Balochistan,Pakistan,7/8/2021,7,2021,28.328492,65.898403,27502,0,315,0,19791.92,36808.06,10101.05,10262.31,5612.85,17655.35,9267926.95,3521564.97,12575686.0,21.27,11.63,36.6,13398367.25,37.3416,1,1,0.7383,0,0.3275,1,2937.0,5245.72,1239.67,662.37,1183.05,279.58,6767,201,47.29,6.71,22.57,0.0,Clear.
486,1532,Balochistan,Pakistan,7/9/2021,7,2021,28.328492,65.898403,27781,279,317,2,19755.83,36806.96,9984.55,10279.86,5622.45,17685.55,9287682.78,3532094.31,12603173.51,17.55,9.6,30.2,13398367.25,37.749,1,1,0.7375,0,0.3245,1,2936.99,5279.31,1240.22,666.87,1198.71,281.6,6767,201,50.71,11.29,6.86,0.0,Haze.
487,1546,Balochistan,Pakistan,7/10/2021,7,2021,28.328492,65.898403,27863,82,317,0,19690.86,36733.56,9886.12,10293.63,5629.98,17709.23,9307373.64,3542611.15,12630648.78,13.77,7.53,23.68,13398367.25,38.1817,1,1,0.7369,0,0.3217,1,2936.58,5331.63,1239.9,669.42,1215.39,282.65,6767,201,76.43,15.57,28.57,0.0,Haze.
488,1560,Balochistan,Pakistan,7/11/2021,7,2021,28.328492,65.898403,27961,98,317,0,19596.99,36588.28,9829.24,10303.86,5635.58,17726.84,9326970.63,3553096.61,12658069.05,10.23,5.6,17.61,13398367.25,38.6564,1,1,0.7356,0,0.3192,1,2935.66,5389.41,1238.56,670.2,1230.38,282.76,6767,201,49.29,9.71,28.86,0.0,Passing clouds.
489,1574,Balochistan,Pakistan,7/12/2021,7,2021,28.328492,65.898403,27994,33,317,0,19474.66,36372.44,9757.9,10311.15,5639.56,17739.37,9346445.29,3563531.39,12685391.95,7.29,3.99,12.54,13398367.25,39.1656,1,1,0.7344,0,0.317,1,2935.7,5448.85,1237.71,670.0,1243.56,282.48,6767,201,87.57,15.71,36.57,0.0,Passing clouds.
490,1588,Balochistan,Pakistan,7/13/2021,7,2021,28.328492,65.898403,28321,327,317,0,19324.77,36088.14,9708.81,10316.4,5642.43,17748.4,9365770.07,3573896.31,12712576.01,5.25,2.87,9.03,13398367.25,39.677,1,1,0.7331,0,0.3151,1,2928.98,5494.99,1234.6,668.3,1253.78,281.7,6767,201,63.14,12.86,26.86,0.0,Haze.
491,1602,Balochistan,Pakistan,7/14/2021,7,2021,28.328492,65.898403,28434,113,317,0,19148.68,35738.67,9629.58,10320.84,5644.86,17756.05,9384918.75,3584172.62,12739581.23,4.44,2.43,7.65,13398367.25,40.1464,1,1,0.7318,0,0.3135,1,2927.67,5549.01,1234.9,667.34,1264.86,281.49,6767,201,58.57,17.14,36.43,0.0,Passing clouds.
492,1616,Balochistan,Pakistan,7/15/2021,7,2021,28.328492,65.898403,28588,154,317,0,18947.99,35328.07,9547.01,10325.99,5647.68,17764.91,9403866.74,3594342.43,12770375.7,5.15,2.82,8.86,13398367.25,40.5191,1,1,0.7306,0,0.3122,1,2929.07,5605.03,1237.88,665.38,1273.26,281.2,6767,201,38.0,9.86,18.86,0.0,Scattered clouds.
493,1630,Balochistan,Pakistan,7/16/2021,7,2021,28.328492,65.898403,28704,116,318,1,18724.54,34860.92,9460.86,10333.2,5651.62,17777.3,9422591.28,3604388.97,12806797.19,7.2,3.94,12.39,13398367.25,40.7328,1,1,0.7299,0,0.3113,1,2932.63,5661.79,1243.53,663.6,1281.17,281.39,6767,201,34.29,8.86,23.14,0.0,Passing clouds.
494,1644,Balochistan,Pakistan,7/17/2021,7,2021,28.328492,65.898403,28884,180,319,1,18480.35,34342.18,9368.3,10343.41,5657.21,17794.88,9441071.63,3614296.73,12842897.93,10.22,5.59,17.57,13398367.25,40.7251,1,1,0.7295,0,0.3108,1,2941.74,5725.6,1253.23,662.59,1289.61,282.27,6767,201,58.71,14.0,35.14,0.0,Passing clouds.
495,1658,Balochistan,Pakistan,7/18/2021,7,2021,28.328492,65.898403,29080,196,319,0,18217.49,33776.99,9251.46,10357.2,5664.75,17818.6,9459289.12,3624051.61,12878616.27,13.79,7.54,23.72,13398367.25,40.4491,1,1,0.7286,0,0.3105,1,2949.56,5771.11,1263.79,660.36,1292.06,282.94,6767,201,61.57,9.57,30.0,0.0,Partly sunny.
496,1672,Balochistan,Pakistan,7/19/2021,7,2021,28.328492,65.898403,29110,30,319,0,17938.09,33170.68,9101.24,10374.72,5674.33,17848.74,9477227.21,3633641.02,12913892.53,17.52,9.58,30.15,13398367.25,39.8847,1,1,0.7278,0,0.3106,1,2964.17,5823.63,1278.22,658.49,1293.72,283.96,6767,201,75.57,11.14,32.0,0.0,Passing clouds.
497,1686,Balochistan,Pakistan,7/20/2021,7,2021,28.328492,65.898403,29190,80,319,0,17644.43,32528.88,8945.35,10395.74,5685.83,17884.91,9494871.64,3643053.99,12948669.63,21.02,11.5,36.16,13398367.25,39.0468,1,1,0.7269,0,0.3109,1,2976.1,5854.55,1291.77,655.89,1290.25,284.68,6767,201,64.43,10.86,16.14,0.0,Haze.
498,1700,Balochistan,Pakistan,7/21/2021,7,2021,28.328492,65.898403,29242,52,320,1,17338.93,31857.41,8784.94,10419.61,5698.89,17925.98,9512210.56,3652281.23,12982893.68,23.87,13.06,41.07,13398367.25,37.9916,1,1,0.726,0,0.3114,1,2984.35,5874.13,1311.94,652.76,1284.83,286.96,6767,201,25.57,6.86,1.43,0.0,Haze.
499,1714,Balochistan,Pakistan,7/22/2021,7,2021,28.328492,65.898403,29301,59,320,0,17023.94,31161.95,8621.11,10445.32,5712.94,17970.2,9529234.51,3661315.1,13016514.29,25.71,14.06,44.22,13398367.25,36.8005,1,1,0.7252,0,0.3122,1,2981.91,5870.23,1325.95,648.3,1276.25,288.27,6767,201,49.57,10.71,1.43,0.0,Clear.
500,1728,Balochistan,Pakistan,7/23/2021,7,2021,28.328492,65.898403,29357,56,321,1,16701.8,30447.88,8453.79,10471.8,5727.43,18015.76,9545936.31,3670149.56,13049484.84,26.48,14.48,45.56,13398367.25,35.5667,1,1,0.7248,0,0.3132,1,2977.23,5860.55,1335.75,643.36,1266.43,288.65,6767,201,70.71,16.43,26.14,0.0,Clear.
501,1742,Balochistan,Pakistan,7/24/2021,7,2021,28.328492,65.898403,29357,0,321,0,16374.72,29720.15,8246.63,10498.19,5741.86,18061.15,9562311.02,3678780.09,13081763.53,26.38,14.43,45.39,13398367.25,34.3878,1,1,0.7245,0,0.3143,1,2963.91,5833.48,1337.71,637.91,1255.51,287.91,6767,201,33.14,9.43,22.29,0.0,Passing clouds.
502,1756,Balochistan,Pakistan,7/25/2021,7,2021,28.328492,65.898403,29494,137,322,1,16044.85,28983.4,8038.85,10523.78,5755.86,18105.18,9578355.87,3687203.55,13113315.78,25.59,14.0,44.03,13398367.25,33.3589,1,1,0.7241,0,0.3156,1,2947.08,5830.34,1333.88,634.77,1255.79,287.3,6767,201,37.71,7.14,11.86,0.0,Partly sunny.
503,1770,Balochistan,Pakistan,7/26/2021,7,2021,28.328492,65.898403,29571,77,325,3,15714.25,28242.22,7834.89,10548.06,5769.14,18146.96,9594070.13,3695418.1,13144114.56,24.29,13.28,41.78,13398367.25,32.5657,1,1,0.7237,0,0.317,1,2924.71,5818.38,1323.9,632.49,1258.26,286.3,6767,201,61.86,7.43,24.71,0.0,Haze.
504,1784,Balochistan,Pakistan,7/27/2021,7,2021,28.328492,65.898403,29681,110,326,1,15384.85,27500.98,7623.59,10570.72,5781.53,18185.95,9609454.98,3703423.1,13174140.15,22.66,12.39,38.98,13398367.25,32.0743,1,1,0.7232,0,0.3185,1,2899.43,5801.88,1311.37,628.98,1258.62,284.48,6767,201,37.29,7.86,16.14,0.0,Clear.
