,S.No,Province,Country_Region,Date,Month,Year,Lat,Long_,Confirmed,Daily_Confirmed,Deaths,Daily_Deaths,inf_mean,inf_upper,inf_lower,seir_cumulative_mean,seir_cumulative_lower,seir_cumulative_upper,inf_cuml_mean,inf_cuml_lower,inf_cuml_upper,seir_daily_mean,seir_daily_lower,seir_daily_upper,population,mobility_mean,mobility_obs,testing_obs,pneumonia_mean,pneumonia_obs,mask_use_mean,mask_use_obs,hospital_beds_mean,hospital_beds_upper,hospital_beds_lower,icu_beds_mean,icu_beds_upper,icu_beds_lower,all_bed_capacity,icu_bed_capacity,Temp,Wind,Barometer,Visibility,Weather
291,3431,Islamabad,Pakistan,12/26/2020,12,2020,33.665087,73.121219,36981,137,404,2,1894.72,2801.17,844.48,1190.57,712.67,2000.53,682628.32,354277.63,929254.8,7.37,4.41,12.38,2155173.482,-6.3308,1,1,1.1383,0,0.5381,1,276.31,315.0,224.11,50.02,57.02,40.57,2567,52,66.57,12.86,42.14,29.97,Clear.
292,3438,Islamabad,Pakistan,12/27/2020,12,2020,33.665087,73.121219,37117,136,404,0,1844.01,2724.83,822.84,1198.54,717.44,2013.92,684472.33,355066.27,931570.7,7.97,4.77,13.4,2155173.482,-6.0443,1,1,1.1398,0,0.537,1,276.82,313.39,229.96,50.07,56.68,41.59,2567,52,17.29,2.29,19.14,8.56,Clear.
293,3445,Islamabad,Pakistan,12/28/2020,12,2020,33.665087,73.121219,37272,155,407,3,1795.43,2651.81,802.15,1206.97,722.49,2028.08,686267.76,355836.84,933830.8,8.43,5.04,14.16,2155173.482,-5.7814,1,1,1.1413,0,0.5359,1,277.71,312.0,236.08,50.32,56.54,42.78,2567,52,37.0,2.71,13.0,12.85,Clear.
294,3452,Islamabad,Pakistan,12/29/2020,12,2020,33.665087,73.121219,37390,118,412,5,1748.99,2582.09,782.43,1215.59,727.65,2042.57,688016.75,356590.3,936037.94,8.62,5.16,14.49,2155173.482,-5.5369,1,1,1.1428,0,0.5342,1,278.84,310.92,241.69,50.73,56.57,43.98,2567,52,37.0,2.71,13.0,12.85,Clear.
295,3459,Islamabad,Pakistan,12/30/2020,12,2020,33.665087,73.121219,37556,166,415,3,1704.72,2515.65,763.67,1224.12,732.76,2056.91,689721.47,357327.59,938194.93,8.54,5.11,14.34,2155173.482,-5.3083,1,1,1.1436,0,0.5331,1,279.87,309.97,246.02,51.12,56.62,44.94,2567,52,37.0,2.71,13.0,12.85,Clear.
296,3466,Islamabad,Pakistan,12/31/2020,12,2020,33.665087,73.121219,37702,146,416,1,1662.65,2452.48,745.88,1232.36,737.69,2070.75,691384.11,358049.66,940304.55,8.24,4.93,13.84,2155173.482,-5.1024,1,1,1.144,0,0.5317,1,280.4,308.81,248.44,51.42,56.63,45.56,2567,52,22.43,0.71,8.29,4.29,Clear.
297,3473,Islamabad,Pakistan,1/1/2021,1,2021,33.665087,73.121219,37888,186,419,3,1622.78,2392.55,729.07,1240.15,742.35,2083.85,693006.89,358757.42,942369.54,7.8,4.67,13.1,2155173.482,-4.9342,1,1,1.1448,0,0.5318,1,280.93,308.01,249.29,51.64,56.62,45.83,2567,52,32.57,4.0,28.0,17.15,Clear.
298,10,Islamabad,Pakistan,1/3/2021,1,2021,33.665087,73.121219,38146,258,424,5,1549.7,2282.35,698.34,1254.23,750.78,2107.51,696141.72,360133.55,946376.56,6.79,4.07,11.41,2155173.482,-4.7812,1,1,1.1439,0,0.5285,1,278.86,304.07,246.19,51.55,56.21,45.51,2567,52,44.0,7.14,27.29,21.44,Scattered clouds.
299,17,Islamabad,Pakistan,1/4/2021,1,2021,33.665087,73.121219,38263,117,428,4,1516.48,2232.01,684.43,1260.61,754.6,2118.22,697658.2,360803.66,948323.96,6.37,3.81,10.71,2155173.482,-4.8218,1,1,1.1453,0,0.5254,1,276.4,300.97,242.98,51.14,55.69,44.96,2567,52,51.71,6.71,23.57,17.11,Clear.
300,24,Islamabad,Pakistan,1/5/2021,1,2021,33.665087,73.121219,38395,132,428,0,1485.5,2184.88,671.49,1266.71,758.25,2128.47,699143.7,361462.92,950237.49,6.1,3.65,10.26,2155173.482,-4.9406,1,1,1.1467,0,0.5214,1,272.66,296.68,238.75,50.5,54.95,44.22,2567,52,15.43,0.0,0.0,0.0,Clear.
301,31,Islamabad,Pakistan,1/6/2021,1,2021,33.665087,73.121219,38531,136,432,4,1456.73,2141.04,658.42,1272.71,761.84,2138.56,700600.42,362112.16,952119.82,6.0,3.59,10.09,2155173.482,-5.1362,1,1,1.148,0,0.517,1,268.59,292.18,234.55,49.7,54.06,43.4,2567,52,15.43,0.0,0.0,0.0,Clear.
302,38,Islamabad,Pakistan,1/7/2021,1,2021,33.665087,73.121219,38687,156,434,2,1430.18,2100.25,644.05,1278.74,765.45,2148.69,702030.6,362752.21,953973.55,6.03,3.61,10.13,2155173.482,-5.4174,1,1,1.1494,0,0.5113,1,263.7,286.95,230.14,48.63,52.92,42.44,2567,52,8.43,0.0,0.0,0.0,Clear.
303,45,Islamabad,Pakistan,1/8/2021,1,2021,33.665087,73.121219,38842,155,436,2,1405.85,2062.72,630.64,1284.88,769.13,2159.01,703436.44,363383.86,955801.33,6.14,3.67,10.31,2155173.482,-5.7927,1,1,1.1501,0,0.5053,1,258.84,281.85,225.67,47.47,51.69,41.39,2567,52,19.14,2.71,14.71,8.57,Sunny.
304,52,Islamabad,Pakistan,1/9/2021,1,2021,33.665087,73.121219,38970,128,436,0,1383.74,2034.4,618.21,1291.16,772.88,2169.55,704820.18,364007.92,957605.76,6.28,3.76,10.55,2155173.482,-6.266,1,1,1.1505,0,0.4993,1,253.27,276.06,220.39,46.3,50.47,40.29,2567,52,9.14,3.0,4.14,4.28,Sunny.
305,59,Islamabad,Pakistan,1/10/2021,1,2021,33.665087,73.121219,39120,150,439,3,1363.85,2009.02,606.77,1297.56,776.72,2180.31,706184.03,364625.17,959389.44,6.4,3.83,10.76,2155173.482,-6.837,1,1,1.1511,0,0.4941,1,247.46,270.01,214.8,45.08,49.19,39.13,2567,52,9.14,3.0,4.14,4.28,Sunny.
306,66,Islamabad,Pakistan,1/11/2021,1,2021,33.665087,73.121219,39242,122,441,2,1346.2,1990.33,596.34,1304.03,780.59,2191.19,707530.23,365236.38,961154.95,6.47,3.87,10.87,2155173.482,-7.4892,1,1,1.1518,0,0.489,1,241.73,264.02,209.28,43.85,47.89,37.96,2567,52,54.29,9.86,35.86,25.72,Clear.
307,73,Islamabad,Pakistan,1/12/2021,1,2021,33.665087,73.121219,39340,98,443,2,1330.78,1967.73,586.91,1310.46,784.44,2201.99,708861.01,365842.32,962904.88,6.43,3.85,10.8,2155173.482,-8.1827,1,1,1.1525,0,0.4841,1,236.35,258.34,204.12,42.75,46.72,36.92,2567,52,54.29,9.86,35.86,25.72,Clear.
308,80,Islamabad,Pakistan,1/13/2021,1,2021,33.665087,73.121219,39462,122,447,4,1317.61,1942.5,578.52,1316.73,788.19,2212.52,710178.62,366443.76,964641.81,6.27,3.75,10.53,2155173.482,-8.8624,1,1,1.1532,0,0.4776,1,231.64,253.28,199.64,41.75,45.66,35.99,2567,52,35.14,0.0,0.0,0.0,Sunny.
309,87,Islamabad,Pakistan,1/14/2021,1,2021,33.665087,73.121219,39624,162,449,2,1306.72,1920.7,571.17,1322.74,791.79,2222.62,711485.34,367041.46,966368.33,6.01,3.6,10.1,2155173.482,-9.4693,1,1,1.1539,0,0.4709,1,227.65,248.9,195.9,41.06,44.9,35.34,2567,52,62.43,1.43,8.0,8.56,Clear.
310,94,Islamabad,Pakistan,1/15/2021,1,2021,33.665087,73.121219,39749,125,449,0,1298.12,1901.87,564.88,1328.45,795.2,2232.21,712783.46,367636.2,968087.05,5.71,3.42,9.59,2155173.482,-9.952,1,1,1.1542,0,0.4652,1,224.46,245.28,192.97,40.51,44.27,34.83,2567,52,64.86,1.0,8.29,8.54,Clear.
311,101,Islamabad,Pakistan,1/16/2021,1,2021,33.665087,73.121219,39888,139,450,1,1291.82,1886.32,559.68,1333.84,798.43,2241.27,714075.28,368228.74,969800.6,5.39,3.23,9.05,2155173.482,-10.2779,1,1,1.1542,0,0.4582,1,221.73,242.07,190.55,40.07,43.75,34.44,2567,52,73.71,11.43,56.14,34.17,Clear.
312,108,Islamabad,Pakistan,1/17/2021,1,2021,33.665087,73.121219,40019,131,456,6,1287.87,1877.01,555.58,1338.93,801.48,2249.82,715363.15,368819.88,971511.62,5.09,3.05,8.55,2155173.482,-10.4367,1,1,1.1542,0,0.4531,1,219.83,239.76,188.93,39.81,43.42,34.21,2567,52,70.57,14.71,58.86,34.17,Clear.
313,115,Islamabad,Pakistan,1/18/2021,1,2021,33.665087,73.121219,40111,92,457,1,1286.28,1871.86,552.58,1343.77,804.38,2257.96,716649.43,369410.43,973222.78,4.84,2.9,8.14,2155173.482,-10.4295,1,1,1.1543,0,0.449,1,218.59,237.91,187.93,39.67,43.18,34.11,2567,52,62.57,3.0,23.0,12.79,Clear.
314,122,Islamabad,Pakistan,1/19/2021,1,2021,33.665087,73.121219,40177,66,457,0,1287.09,1870.85,550.7,1348.46,807.18,2265.84,717936.53,370001.2,974936.83,4.69,2.81,7.88,2155173.482,-10.2578,1,1,1.1543,0,0.4471,1,217.86,236.58,187.41,39.62,43.02,34.08,2567,52,42.43,10.86,46.71,21.41,Sunny.
315,129,Islamabad,Pakistan,1/20/2021,1,2021,33.665087,73.121219,40304,127,460,3,1290.33,1874.12,549.95,1353.1,809.96,2273.64,719226.86,370593.05,976656.52,4.64,2.78,7.8,2155173.482,-9.9266,1,1,1.1543,0,0.4459,1,217.11,235.21,186.88,39.57,42.87,34.06,2567,52,67.29,9.71,55.71,25.71,Clear.
316,136,Islamabad,Pakistan,1/21/2021,1,2021,33.665087,73.121219,40430,126,460,0,1296.02,1881.8,550.32,1357.76,812.75,2281.46,720522.88,371186.81,978384.7,4.66,2.79,7.82,2155173.482,-9.4524,1,1,1.1543,0,0.4461,1,216.47,234.12,186.44,39.53,42.75,34.04,2567,52,55.57,4.0,22.0,12.8,Clear.
317,143,Islamabad,Pakistan,1/22/2021,1,2021,33.665087,73.121219,40548,118,461,1,1304.19,1893.91,551.79,1362.46,815.56,2289.36,721827.07,371783.38,980124.25,4.7,2.81,7.9,2155173.482,-8.8629,1,1,1.1543,0,0.4474,1,215.61,233.01,186.13,39.48,42.66,34.08,2567,52,55.57,4.0,22.0,12.8,Clear.
318,150,Islamabad,Pakistan,1/23/2021,1,2021,33.665087,73.121219,40629,81,463,2,1314.85,1910.4,554.34,1367.2,818.4,2297.32,723141.92,372383.66,981878.17,4.74,2.84,7.96,2155173.482,-8.1976,1,1,1.154,0,0.4484,1,214.6,231.75,185.85,39.42,42.57,34.14,2567,52,37.29,5.86,43.0,17.05,Clear.
319,157,Islamabad,Pakistan,1/24/2021,1,2021,33.665087,73.121219,40713,84,465,2,1328.06,1935.8,557.98,1371.92,821.23,2305.27,724469.98,372988.56,983649.56,4.73,2.83,7.94,2155173.482,-7.502,1,1,1.1534,0,0.4503,1,213.34,230.24,185.28,39.32,42.44,34.15,2567,52,37.29,5.86,43.0,17.05,Clear.
320,164,Islamabad,Pakistan,1/25/2021,1,2021,33.665087,73.121219,40815,102,468,3,1343.83,1964.37,562.69,1376.56,824.0,2313.05,725813.82,373599.04,985441.63,4.63,2.77,7.78,2155173.482,-6.8119,1,1,1.1528,0,0.451,1,211.77,228.41,184.35,39.16,42.24,34.09,2567,52,45.57,3.71,27.0,12.83,Clear.
321,171,Islamabad,Pakistan,1/26/2021,1,2021,33.665087,73.121219,40892,77,468,0,1362.22,1988.5,568.48,1380.97,826.64,2320.46,727176.03,374216.06,987257.72,4.41,2.64,7.41,2155173.482,-6.1471,1,1,1.1522,0,0.4535,1,209.9,226.29,183.06,38.94,41.98,33.96,2567,52,42.43,1.71,16.71,12.88,Clear.
322,178,Islamabad,Pakistan,1/27/2021,1,2021,33.665087,73.121219,40972,80,469,1,1383.25,2027.82,575.34,1385.02,829.07,2327.28,728559.28,374840.63,989101.31,4.06,2.43,6.82,2155173.482,-5.5196,1,1,1.1516,0,0.4554,1,207.76,223.94,181.44,38.63,41.63,33.73,2567,52,38.43,1.43,9.86,8.57,Sunny.
323,185,Islamabad,Pakistan,1/28/2021,1,2021,33.665087,73.121219,41076,104,472,3,1406.97,2071.86,583.29,1388.63,831.23,2333.34,729966.25,375473.78,990976.06,3.61,2.16,6.06,2155173.482,-4.9442,1,1,1.151,0,0.4591,1,205.14,221.2,179.29,38.19,41.18,33.37,2567,52,26.71,0.71,3.0,4.28,Clear.
324,192,Islamabad,Pakistan,1/29/2021,1,2021,33.665087,73.121219,41176,100,476,4,1433.44,2108.47,592.33,1391.74,833.09,2338.57,731399.69,376116.56,992885.78,3.11,1.86,5.23,2155173.482,-4.4416,1,1,1.1507,0,0.4637,1,202.0,218.04,176.27,37.63,40.62,32.84,2567,52,64.14,3.14,19.29,17.17,Clear.
325,199,Islamabad,Pakistan,1/30/2021,1,2021,33.665087,73.121219,41255,79,475,-1,1462.72,2148.49,602.47,1394.36,834.66,2342.96,732862.41,376770.06,994834.38,2.62,1.57,4.39,2155173.482,-4.0393,1,1,1.1501,0,0.4671,1,198.79,214.78,173.06,36.99,39.97,32.2,2567,52,56.14,1.29,4.14,4.29,Clear.
326,206,Islamabad,Pakistan,1/31/2021,1,2021,33.665087,73.121219,41359,104,475,0,1494.86,2206.69,613.73,1396.53,835.96,2346.6,734357.27,377435.4,996825.89,2.17,1.3,3.64,2155173.482,-3.7648,1,1,1.1489,0,0.4703,1,195.42,211.32,169.72,36.4,39.36,31.61,2567,52,56.14,1.29,4.14,4.29,Clear.
327,3,Islamabad,Pakistan,2/1/2021,2,2021,33.665087,73.121219,38020,-3339,421,-54,1529.93,2278.7,626.13,1398.34,837.04,2349.65,735887.2,378113.75,998864.43,1.81,1.08,3.05,2155173.482,-3.6274,1,1,1.1477,0,0.4731,1,191.88,207.61,166.3,35.74,38.67,30.97,2567,52,49.43,2.71,10.43,8.58,Sunny.
328,213,Islamabad,Pakistan,2/1/2021,2,2021,33.665087,73.121219,41418,3398,475,54,1529.93,2278.7,626.13,1398.34,837.04,2349.65,735887.2,378113.75,998864.43,1.81,1.08,3.05,2155173.482,-3.6274,1,1,1.1477,0,0.4731,1,191.88,207.61,166.3,35.74,38.67,30.97,2567,52,49.43,2.71,10.43,8.58,Sunny.
329,220,Islamabad,Pakistan,2/2/2021,2,2021,33.665087,73.121219,41493,75,475,0,1568.0,2357.24,639.69,1399.93,838.0,2352.33,737455.2,378806.29,1000954.3,1.6,0.96,2.68,2155173.482,-3.6049,1,1,1.1465,0,0.4773,1,188.39,203.84,163.05,35.16,38.05,30.43,2567,52,49.43,2.71,10.43,8.58,Sunny.
330,227,Islamabad,Pakistan,2/3/2021,2,2021,33.665087,73.121219,41561,68,475,0,1609.14,2432.61,654.44,1401.48,838.92,2354.92,739064.34,379514.29,1003099.91,1.54,0.92,2.59,2155173.482,-3.6475,1,1,1.1454,0,0.4788,1,185.48,200.55,160.57,34.64,37.46,29.99,2567,52,20.43,1.0,15.29,8.58,Clear.
331,234,Islamabad,Pakistan,2/4/2021,2,2021,33.665087,73.121219,41655,94,478,3,1653.44,2509.28,670.41,1403.1,839.89,2357.64,740717.78,380239.05,1005305.81,1.62,0.97,2.72,2155173.482,-3.6847,1,1,1.1442,0,0.4801,1,183.09,197.66,158.86,34.27,36.99,29.73,2567,52,41.71,0.29,7.86,4.28,Sunny.
332,241,Islamabad,Pakistan,2/5/2021,2,2021,33.665087,73.121219,41734,79,478,0,1700.97,2590.8,687.64,1404.88,840.96,2360.64,742418.75,380981.93,1007576.74,1.78,1.07,3.0,2155173.482,-3.6404,1,1,1.1436,0,0.4798,1,181.4,195.34,158.01,34.04,36.66,29.65,2567,52,49.14,5.71,18.71,12.86,Clear.
333,248,Islamabad,Pakistan,2/6/2021,2,2021,33.665087,73.121219,41819,85,478,0,1751.81,2685.56,706.15,1406.88,842.15,2364.0,744170.56,381744.38,1009917.54,2.0,1.2,3.36,2155173.482,-3.4621,1,1,1.1427,0,0.4777,1,180.35,193.57,157.96,33.92,36.4,29.7,2567,52,60.43,4.0,23.43,17.17,Clear.
334,255,Islamabad,Pakistan,2/7/2021,2,2021,33.665087,73.121219,41934,115,478,0,1806.04,2785.17,728.34,1409.1,843.48,2367.73,745976.6,382527.91,1012333.27,2.22,1.33,3.73,2155173.482,-3.1597,1,1,1.141,0,0.477,1,180.09,192.52,158.82,33.96,36.3,29.94,2567,52,60.43,4.0,23.43,17.17,Clear.
335,262,Islamabad,Pakistan,2/8/2021,2,2021,33.665087,73.121219,41994,60,480,2,1863.74,2889.04,752.77,1411.51,844.93,2371.78,747840.34,383334.1,1014829.15,2.41,1.44,4.05,2155173.482,-2.7796,1,1,1.1393,0,0.4769,1,180.41,191.99,160.32,34.11,36.31,30.32,2567,52,55.29,2.43,21.57,12.89,Clear.
336,269,Islamabad,Pakistan,2/9/2021,2,2021,33.665087,73.121219,42080,86,480,0,1924.98,2997.04,779.05,1414.03,846.44,2376.03,749765.32,384164.65,1017410.55,2.53,1.51,4.24,2155173.482,-2.3702,1,1,1.1376,0,0.478,1,181.26,192.12,162.37,34.36,36.42,30.78,2567,52,55.29,2.43,21.57,12.89,Clear.
337,276,Islamabad,Pakistan,2/10/2021,2,2021,33.665087,73.121219,42188,108,481,1,1989.83,3108.99,807.24,1416.58,847.96,2380.3,751755.15,385021.34,1020082.93,2.54,1.52,4.27,2155173.482,-1.9713,1,1,1.1359,0,0.4761,1,182.58,192.75,164.8,34.67,36.6,31.29,2567,52,24.57,2.0,6.0,4.28,Sunny.
338,283,Islamabad,Pakistan,2/11/2021,2,2021,33.665087,73.121219,42279,91,481,0,2058.36,3224.8,837.39,1419.05,849.44,2384.46,753813.51,385906.04,1022851.87,2.48,1.48,4.17,2155173.482,-1.6077,1,1,1.1342,0,0.4733,1,184.31,193.87,167.5,35.07,36.89,31.88,2567,52,49.57,3.29,18.14,12.83,Clear.
339,290,Islamabad,Pakistan,2/12/2021,2,2021,33.665087,73.121219,42401,122,483,2,2130.62,3344.4,869.57,1421.42,850.86,2388.44,755944.13,386820.65,1025723.05,2.37,1.42,3.98,2155173.482,-1.2845,1,1,1.1333,0,0.4711,1,186.18,195.21,170.19,35.55,37.27,32.5,2567,52,31.43,0.29,8.71,4.28,Partly sunny.
340,297,Islamabad,Pakistan,2/13/2021,2,2021,33.665087,73.121219,42513,112,484,1,2206.67,3467.71,903.84,1423.66,852.2,2392.21,758150.8,387767.17,1028702.24,2.24,1.34,3.77,2155173.482,-1.0025,1,1,1.1322,0,0.4678,1,188.15,196.75,172.78,36.01,37.66,33.07,2567,52,43.0,3.14,15.86,12.8,Clear.
341,304,Islamabad,Pakistan,2/14/2021,2,2021,33.665087,73.121219,42590,77,485,1,2286.56,3594.61,940.24,1425.79,853.47,2395.78,760437.36,388747.62,1031795.26,2.13,1.27,3.57,2155173.482,-0.7695,1,1,1.1301,0,0.4663,1,190.02,198.34,175.08,36.49,38.09,33.62,2567,52,8.43,0.0,0.0,0.0,Sunny.
342,311,Islamabad,Pakistan,2/15/2021,2,2021,33.665087,73.121219,42688,98,486,1,2370.29,3724.95,978.81,1427.85,854.7,2399.23,762807.65,389764.08,1035145.21,2.05,1.23,3.45,2155173.482,-0.5914,1,1,1.1279,0,0.4671,1,191.57,199.82,176.88,36.95,38.54,34.12,2567,52,53.14,2.71,14.14,8.54,Clear.
343,318,Islamabad,Pakistan,2/16/2021,2,2021,33.665087,73.121219,42688,0,486,0,2457.9,3858.54,1019.58,1429.9,855.93,2402.69,765265.55,390818.69,1038657.54,2.06,1.23,3.45,2155173.482,-0.4614,1,1,1.1257,0,0.4651,1,193.37,201.66,178.74,37.35,38.95,34.52,2567,52,41.43,1.71,16.14,12.79,Scattered clouds.
344,325,Islamabad,Pakistan,2/17/2021,2,2021,33.665087,73.121219,42921,233,486,0,2549.38,4000.74,1062.58,1432.05,857.22,2406.3,767814.93,391913.62,1042314.82,2.15,1.29,3.61,2155173.482,-0.363,1,1,1.1235,0,0.461,1,194.91,203.3,180.22,37.76,39.38,34.91,2567,52,52.43,1.57,26.71,12.8,Clear.
345,332,Islamabad,Pakistan,2/18/2021,2,2021,33.665087,73.121219,43029,108,487,1,2644.71,4152.08,1107.82,1434.37,858.61,2410.19,770459.64,393051.06,1046123.45,2.32,1.39,3.9,2155173.482,-0.2759,1,1,1.1213,0,0.4589,1,195.97,204.5,181.06,38.11,39.77,35.21,2567,52,9.57,0.0,0.0,0.0,Clear.
346,339,Islamabad,Pakistan,2/19/2021,2,2021,33.665087,73.121219,43145,116,488,1,2743.84,4306.71,1155.26,1436.91,860.13,2414.46,773203.49,394233.27,1050089.68,2.54,1.52,4.27,2155173.482,-0.1808,1,1,1.1202,0,0.4546,1,196.6,205.28,181.23,38.38,40.07,35.38,2567,52,33.29,0.0,0.0,0.0,Sunny.
347,346,Islamabad,Pakistan,2/20/2021,2,2021,33.665087,73.121219,43282,137,488,0,2846.73,4464.25,1204.63,1439.69,861.8,2419.14,776050.22,395462.47,1054219.53,2.78,1.67,4.68,2155173.482,-0.0654,1,1,1.1189,0,0.4512,1,197.4,206.33,181.53,38.67,40.42,35.56,2567,52,35.14,3.29,10.71,12.87,Sunny.
348,353,Islamabad,Pakistan,2/21/2021,2,2021,33.665087,73.121219,43402,120,488,0,2953.3,4624.29,1261.2,1442.72,863.61,2424.23,779003.52,396740.94,1058518.73,3.03,1.81,5.09,2155173.482,0.0749,1,1,1.1163,0,0.4487,1,197.8,207.06,181.38,38.86,40.68,35.63,2567,52,63.86,2.43,23.71,17.16,Clear.
349,360,Islamabad,Pakistan,2/22/2021,2,2021,33.665087,73.121219,43485,83,492,4,3063.43,4786.49,1321.22,1445.97,865.55,2429.69,782066.94,398070.93,1062992.68,3.25,1.94,5.46,2155173.482,0.2474,1,1,1.1137,0,0.4441,1,198.1,207.72,180.97,39.08,40.98,35.71,2567,52,34.86,0.0,0.0,0.0,Passing clouds.
350,367,Islamabad,Pakistan,2/23/2021,2,2021,33.665087,73.121219,43623,138,493,1,3177.0,4961.89,1381.63,1449.39,867.6,2435.43,785243.95,399454.73,1067326.32,3.42,2.05,5.74,2155173.482,0.4684,1,1,1.1111,0,0.4385,1,198.71,208.75,180.71,39.38,41.37,35.81,2567,52,9.43,0.0,0.0,0.0,Sunny.
351,374,Islamabad,Pakistan,2/24/2021,2,2021,33.665087,73.121219,43753,130,494,1,3293.87,5143.4,1434.84,1452.9,869.7,2441.34,788537.82,400894.59,1071805.02,3.51,2.1,5.9,2155173.482,0.7569,1,1,1.1085,0,0.4326,1,198.98,209.5,180.32,39.66,41.76,35.94,2567,52,25.86,2.0,7.86,8.52,Sunny.
352,381,Islamabad,Pakistan,2/25/2021,2,2021,33.665087,73.121219,43901,148,494,0,3413.84,5328.01,1489.85,1456.46,871.83,2447.31,791951.65,402392.76,1076449.62,3.56,2.13,5.98,2155173.482,1.1274,1,1,1.1059,0,0.4287,1,199.29,210.38,179.87,39.92,42.14,36.03,2567,52,57.29,10.43,43.0,21.28,Clear.
353,388,Islamabad,Pakistan,2/26/2021,2,2021,33.665087,73.121219,44032,131,496,2,3536.68,5515.23,1546.58,1460.03,873.97,2453.31,795488.33,403951.43,1081263.13,3.57,2.14,5.99,2155173.482,1.5826,1,1,1.1046,0,0.4268,1,199.76,211.49,179.7,40.21,42.57,36.17,2567,52,57.14,6.0,42.57,21.3,Sunny.
354,395,Islamabad,Pakistan,2/27/2021,2,2021,33.665087,73.121219,44106,74,496,0,3662.13,5704.51,1608.32,1463.6,876.11,2459.31,799150.46,405572.76,1086293.66,3.57,2.14,6.0,2155173.482,2.1071,1,1,1.1031,0,0.4251,1,200.08,212.54,179.33,40.5,43.02,36.3,2567,52,57.14,6.0,42.57,21.3,Sunny.
355,402,Islamabad,Pakistan,2/28/2021,2,2021,33.665087,73.121219,44259,153,496,0,3789.9,5895.23,1673.34,1467.19,878.26,2465.35,802940.36,407258.79,1091519.99,3.59,2.15,6.03,2155173.482,2.6658,1,1,1.1002,0,0.4233,1,200.81,214.07,179.27,40.78,43.47,36.4,2567,52,70.86,10.14,41.71,25.52,Clear.
356,409,Islamabad,Pakistan,3/1/2021,3,2021,33.665087,73.121219,44373,114,501,5,3919.62,6079.32,1739.79,1470.84,880.44,2471.48,806859.98,409011.46,1097056.32,3.65,2.19,6.14,2155173.482,3.221,1,1,1.0972,0,0.4189,1,201.56,215.67,179.18,41.15,44.03,36.58,2567,52,44.43,3.43,5.14,8.56,Sunny.
357,416,Islamabad,Pakistan,3/2/2021,3,2021,33.665087,73.121219,44516,143,501,0,4050.91,6279.33,1807.45,1474.62,882.7,2477.83,810910.9,410832.52,1103195.27,3.78,2.26,6.35,2155173.482,3.7473,1,1,1.0942,0,0.4133,1,202.85,217.86,179.57,41.64,44.72,36.86,2567,52,44.43,3.43,5.14,8.56,Sunny.
358,423,Islamabad,Pakistan,3/3/2021,3,2021,33.665087,73.121219,44690,174,501,0,4183.33,6471.44,1876.09,1478.6,885.09,2484.52,815094.23,412723.56,1109534.62,3.98,2.38,6.69,2155173.482,4.2317,1,1,1.0913,0,0.4113,1,204.91,220.87,180.6,42.24,45.53,37.23,2567,52,42.57,0.0,0.0,0.0,Clear.
359,430,Islamabad,Pakistan,3/4/2021,3,2021,33.665087,73.121219,44921,231,503,2,4316.38,6661.6,1945.43,1482.87,887.64,2491.69,819410.61,414685.91,1116047.9,4.26,2.55,7.17,2155173.482,4.6676,1,1,1.0883,0,0.4103,1,207.49,224.39,181.94,42.8,46.28,37.53,2567,52,44.86,5.57,19.14,17.05,Clear.
360,437,Islamabad,Pakistan,3/5/2021,3,2021,33.665087,73.121219,45078,157,504,1,4449.53,6848.75,2015.14,1487.47,890.39,2499.42,823860.13,416720.63,1122461.76,4.6,2.75,7.73,2155173.482,5.0493,1,1,1.0868,0,0.4087,1,210.94,228.81,184.08,43.43,47.11,37.9,2567,52,92.0,2.57,15.71,8.52,Clear.
361,444,Islamabad,Pakistan,3/6/2021,3,2021,33.665087,73.121219,45329,251,506,2,4582.18,7031.71,2084.88,1492.44,893.37,2507.77,828442.32,418828.48,1129059.27,4.97,2.98,8.36,2155173.482,5.365,1,1,1.0852,0,0.4093,1,215.12,233.98,186.89,44.21,48.08,38.41,2567,52,59.86,4.43,29.29,21.32,Clear.
362,451,Islamabad,Pakistan,3/7/2021,3,2021,33.665087,73.121219,45519,190,508,2,4713.71,7211.44,2154.24,1497.8,896.58,2516.78,833156.02,421009.83,1135836.64,5.36,3.21,9.01,2155173.482,5.5941,1,1,1.0819,0,0.4103,1,219.88,239.74,190.22,45.16,49.24,39.07,2567,52,84.43,14.86,53.0,34.08,Clear.
363,458,Islamabad,Pakistan,3/8/2021,3,2021,33.665087,73.121219,45740,221,509,1,4843.45,7445.84,2222.83,1503.56,900.02,2526.45,837999.48,423264.69,1142788.98,5.75,3.44,9.67,2155173.482,5.7128,1,1,1.0786,0,0.4134,1,224.65,245.5,193.58,46.01,50.28,39.64,2567,52,92.86,16.57,73.0,33.99,Clear.
364,465,Islamabad,Pakistan,3/9/2021,3,2021,33.665087,73.121219,45976,236,511,2,4970.7,7687.38,2290.18,1509.68,903.69,2536.74,842970.18,425592.62,1149910.48,6.12,3.67,10.29,2155173.482,5.7019,1,1,1.0753,0,0.4179,1,229.98,251.87,197.52,47.03,51.51,40.39,2567,52,81.57,6.86,48.57,25.54,Clear.
